"binomial","sub_tsn","acc_tsn","syn_author","syn_name","syn_tsn","acc_name","acc_author","match","multiple_matches","pattern_match","uri","ids","class"
"Lithobates sylvaticus","775117","775117","Cope, 1889","Rana cantabrigensis evittata","776842","Lithobates sylvaticus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=775117",NA,NA
"Lithobates sylvaticus","775117","775117","Harlan, 1826","Rana pennsylvanica","1101740","Lithobates sylvaticus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=775117",NA,NA
"Lithobates sylvaticus","775117","775117","Harlan, 1826","Rana pensylvanica","1101741","Lithobates sylvaticus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=775117",NA,NA
"Lithobates sylvaticus","775117","775117","LeConte, 1825","Rana silvatica","1101742","Lithobates sylvaticus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=775117",NA,NA
"Lithobates sylvaticus","775117","775117","LeConte, 1825","Rana temporaria silvatica","1106745","Lithobates sylvaticus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=775117",NA,NA
"Lithobates sylvaticus","775117","775117","Baird, 1854","Rana temporaria cantabrigensis","1106746","Lithobates sylvaticus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=775117",NA,NA
"Lithobates sylvaticus","775117","775117","LeConte, 1825","Rana temporaria sylvatica","1106747","Lithobates sylvaticus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=775117",NA,NA
"Lithobates sylvaticus","775117","775117","Baird, 1854","Rana cantabridgensis cantabridgensis","1106748","Lithobates sylvaticus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=775117",NA,NA
"Lithobates sylvaticus","775117","775117","Cope, 1886","Rana sylvatica latiremis","1106749","Lithobates sylvaticus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=775117",NA,NA
"Lithobates sylvaticus","775117","775117","Witschi, 1954","Rana sylvatica cherokiana","1106750","Lithobates sylvaticus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=775117",NA,NA
"Atrichum undulatum","15780","15780","(Hedw.) P. Beauv.","Atrichum undulatum var. undulatum","15781","Atrichum undulatum",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=15780",NA,NA
"Atrichum undulatum","15780","15780","Hedw.","Polytrichium undulatum","192072","Atrichum undulatum",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=15780",NA,NA
"Atrichum undulatum","15780","15780","Hedw.","Polytrichum undulatum","1135849","Atrichum undulatum",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=15780",NA,NA
"Pseudacris triseriata","173525","173525","Wied-Neuwied, 1838","Hyla triseriata","207290","Pseudacris triseriata",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173525",NA,NA
"Pseudacris triseriata","173525","173525","(Wied-Neuwied, 1838)","Pseudacris nigrita triseriata","207291","Pseudacris triseriata",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173525",NA,NA
"Pseudacris triseriata","173525","173525","(Wied-Neuwied, 1838)","Helocaetes triseriatus","1098758","Pseudacris triseriata",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173525",NA,NA
"Pseudacris triseriata","173525","173525","(Wied-Neuwied, 1838)","Chorophilus triseriatus","1098759","Pseudacris triseriata",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173525",NA,NA
"Pseudacris triseriata","173525","173525","(Wied-Neuwied, 1838)","Chorophilus triseriatus triseriatus","1105865","Pseudacris triseriata",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173525",NA,NA
"Pseudacris triseriata","173525","173525","(Wied-Neuwied, 1838)","Chorophilus nigritus triseriatus","1105866","Pseudacris triseriata",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173525",NA,NA
"Pseudacris triseriata","173525","173525","(Wied-Neuwied, 1838)","Pseudacris triseriata triseriata","1105867","Pseudacris triseriata",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173525",NA,NA
"Galaxias maculatus","162129","162129","Jenyns, 1842","Mesites alpinus","1181468","Galaxias maculatus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162129",NA,NA
"Galaxias maculatus","162129","162129","Castelnau, 1872","Galaxias amaenus","1181469","Galaxias maculatus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162129",NA,NA
"Galaxias maculatus","162129","162129","Jenyns, 1842","Mesites attenuatus","1181474","Galaxias maculatus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162129",NA,NA
"Galaxias maculatus","162129","162129","Günther, 1881","Galaxias coppingeri","1181486","Galaxias maculatus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162129",NA,NA
"Galaxias maculatus","162129","162129","Castelnau, 1872","Galaxias cylindricus","1181488","Galaxias maculatus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162129",NA,NA
"Galaxias maculatus","162129","162129","Castelnau, 1872","Galaxias delicatulus","1181490","Galaxias maculatus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162129",NA,NA
"Galaxias maculatus","162129","162129","Kner, 1867","Galaxias forsteri","1181496","Galaxias maculatus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162129",NA,NA
"Galaxias maculatus","162129","162129","Canestrini, 1864","Mesites gracillimus","1181498","Galaxias maculatus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162129",NA,NA
"Galaxias maculatus","162129","162129","Günther, 1866","Galaxias krefftii","1181506","Galaxias maculatus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162129",NA,NA
"Galaxias maculatus","162129","162129","Jenyns, 1842","Mesites maculatus","1181511","Galaxias maculatus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162129",NA,NA
"Galaxias maculatus","162129","162129","Philippi, 1858","Galaxias minutus","1181513","Galaxias maculatus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162129",NA,NA
"Galaxias maculatus","162129","162129","Macleay, 1881","Galaxias nebulosa","1181515","Galaxias maculatus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162129",NA,NA
"Galaxias maculatus","162129","162129","Klunzinger, 1872","Galaxias obtusus","1181517","Galaxias maculatus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162129",NA,NA
"Galaxias maculatus","162129","162129","Stokell, 1964","Galaxias parrishi","1181523","Galaxias maculatus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162129",NA,NA
"Galaxias maculatus","162129","162129","McCoy, 1867","Galaxias pseudoscriba","1181525","Galaxias maculatus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162129",NA,NA
"Galaxias maculatus","162129","162129","Günther, 1866","Galaxias punctatus","1181526","Galaxias maculatus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162129",NA,NA
"Galaxias maculatus","162129","162129","Philippi, 1858","Galaxias punctulatus","1181528","Galaxias maculatus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162129",NA,NA
"Galaxias maculatus","162129","162129","Valenciennes in Cuvier and Valenciennes, 1846","Galaxias scriba","1181536","Galaxias maculatus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162129",NA,NA
"Galaxias maculatus","162129","162129","McDowall, 1967","Galaxias usitatus","1181545","Galaxias maculatus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162129",NA,NA
"Galaxias maculatus","162129","162129","Lahille, 1923","Galaxias variegatus","1181546","Galaxias maculatus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162129",NA,NA
"Galaxias maculatus","162129","162129","Castelnau, 1872","Galaxias versicolor","1181547","Galaxias maculatus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162129",NA,NA
"Galaxias maculatus","162129","162129","Krefft, 1868","Galaxias waterhousii","1181549","Galaxias maculatus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162129",NA,NA
"Galaxias maculatus","162129","162129","Krefft, 1868","Galaxias waterhousei","1181554","Galaxias maculatus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162129",NA,NA
"Galaxias maculatus","162129","162129","Krefft, 1868","Galaxias waterhousi","1181555","Galaxias maculatus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162129",NA,NA
"Galaxias maculatus","162129","162129","Stokell, 1966","Galaxias maculatus ignotus","1181558","Galaxias maculatus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162129",NA,NA
"Retropinna retropinna","162122","162122","Stokell, 1943","Retropinna lacustris","162121","Retropinna retropinna",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162122",NA,NA
"Eurycea longicauda","173687","173687","Green, 1818","Salamandra longicauda","208308","Eurycea longicauda",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173687",NA,NA
"Eurycea longicauda","173687","173687","(Green, 1818)","Eurycea longicauda longicauda","208310","Eurycea longicauda",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173687",NA,NA
"Eurycea longicauda","173687","173687","(Cope, 1894)","Eurycea longicauda melanopleura","208311","Eurycea longicauda",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173687",NA,NA
"Eurycea longicauda","173687","173687","Cope, 1894","Spelerpes melanopleura","208312","Eurycea longicauda",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173687",NA,NA
"Eurycea longicauda","173687","173687","Cope, 1894","Spelerpes melanopleurus","668584","Eurycea longicauda",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173687",NA,NA
"Eurycea longicauda","173687","173687","(Green, 1818)","Cylindrosoma longicauda","1100167","Eurycea longicauda",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173687",NA,NA
"Eurycea longicauda","173687","173687","(Green, 1818)","Plethodon longicauda","1100168","Eurycea longicauda",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173687",NA,NA
"Eurycea longicauda","173687","173687","(Green, 1818)","Spelerpes longicauda","1100169","Eurycea longicauda",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173687",NA,NA
"Eurycea longicauda","173687","173687","(Green, 1818)","Saurocercus longicauda","1100170","Eurycea longicauda",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173687",NA,NA
"Eurycea longicauda","173687","173687","(Green, 1818)","Geotriton longicauda","1100171","Eurycea longicauda",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173687",NA,NA
"Eurycea longicauda","173687","173687","Eigenmann, 1901","Spelerpes stejnegeri","1100172","Eurycea longicauda",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173687",NA,NA
"Eurycea longicauda","173687","173687","(Cope, 1894)","Eurycea melanopleura","1100173","Eurycea longicauda",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173687",NA,NA
"Eurycea longicauda","173687","173687","Mittleman, 1942","Eurycea longicauda pernix","1106390","Eurycea longicauda",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173687",NA,NA
"Eurycea lucifuga","173691","173691","(Rafinesque, 1822)","Spelerpes lucifuga","1099988","Eurycea lucifuga",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173691",NA,NA
"Eurycea lucifuga","173691","173691","Cope, 1890","Gyrinophilus maculicaudus","1099989","Eurycea lucifuga",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173691",NA,NA
"Eurycea lucifuga","173691","173691","(Cope, 1890)","Spelerpes maculicaudus","1099990","Eurycea lucifuga",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173691",NA,NA
"Eurycea lucifuga","173691","173691","(Cope, 1890)","Spelerpes maculicauda","1099991","Eurycea lucifuga",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173691",NA,NA
"Eurycea lucifuga","173691","173691","Rafinesque, 1822","Eurycea longicauda lucifuga","1106336","Eurycea lucifuga",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173691",NA,NA
"Ambystoma maculatum","173590","173590","Shaw, 1802","Lacerta maculatum","208178","Ambystoma maculatum",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173590",NA,NA
"Ambystoma maculatum","173590","173590","Barton, 1804","Lacerta subviolacea","208179","Ambystoma maculatum",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173590",NA,NA
"Ambystoma maculatum","173590","173590","Shaw, 1802","Lacerta maculata","668586","Ambystoma maculatum",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173590",NA,NA
"Ambystoma maculatum","173590","173590","Daudin, 1803","Salamandra venenosa","1101909","Ambystoma maculatum",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173590",NA,NA
"Ambystoma maculatum","173590","173590","(Shaw, 1802)","Salamandra maculata","1101910","Ambystoma maculatum",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173590",NA,NA
"Ambystoma maculatum","173590","173590","(Barton, 1804)","Salamandra subviolacea","1101911","Ambystoma maculatum",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173590",NA,NA
"Ambystoma maculatum","173590","173590","(Barton, 1804)","Ambystoma subviolaceum","1101912","Ambystoma maculatum",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173590",NA,NA
"Ambystoma maculatum","173590","173590","(Barton, 1804)","Salamandroidis subviolacea","1101913","Ambystoma maculatum",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173590",NA,NA
"Ambystoma maculatum","173590","173590","(Shaw, 1802)","Siredon maculatus","1101914","Ambystoma maculatum",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173590",NA,NA
"Ambystoma maculatum","173590","173590","Gray, 1850","Ambystoma carolinae","1101915","Ambystoma maculatum",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173590",NA,NA
"Ambystoma maculatum","173590","173590","Gray, 1850","Salamandra argus","1101916","Ambystoma maculatum",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173590",NA,NA
"Ambystoma maculatum","173590","173590","Duméril, Bibron and Duméril, 1854","Ambystome argus","1101917","Ambystoma maculatum",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173590",NA,NA
"Ambystoma maculatum","173590","173590","Duméril, Bibron and Duméril, 1854","Salamandra margaritifera","1101918","Ambystoma maculatum",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173590",NA,NA
"Ambystoma maculatum","173590","173590","(Shaw, 1802)","Camarataxis maculata","1101919","Ambystoma maculatum",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173590",NA,NA
"Ambystoma maculatum","173590","173590","Gray, 1850","Ambystoma carolina","1101920","Ambystoma maculatum",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173590",NA,NA
"Eurycea multiplicata","173692","173692","Cope, 1869","Spelerpes multiplicatus","208313","Eurycea multiplicata",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173692",NA,NA
"Eurycea multiplicata","173692","173692","(Cope, 1869)","Eurycea multiplicata multiplicata","208316","Eurycea multiplicata",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173692",NA,NA
"Eurycea multiplicata","173692","173692","(Cope, 1869)","Geotriton multiplicatus","1102059","Eurycea multiplicata",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173692",NA,NA
