genus,species,latitude,longitude,population_id,location_description,acclim_temp,acclim_time,parameter_value,parameter_tmax_or_tmin,error_estimate,error_type,sample_size,metric_type,metric_description,ramping_rate,ramping_to_reach_st,duration_of_chronic_exposure,temp_before_pretreament_held_or_ff_for_field_fresh,timing_of_collection,elevation_of_collection,life_stage,phylum,class,order,family,realm_general,realm_specific,source,original_compilation,notes,extractor,ref,citation_Rohr,reference_Comte,genus_species
Ellochelon,vaigiensis,-5.47,123.76,Ellochelon vaigiensis_-5.47_123.76,Hoga Island Indonesia,22,14,40.5,tmax,NA,SD,5,NA,LOE,0.31,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Mugilidae,Marine,NA,NA,Comte,NA,NA,Clifton et al. 2010,NA,43,Ellochelon vaigiensis
Ellochelon,vaigiensis,-5.47,123.76,Ellochelon vaigiensis_-5.47_123.76,Hoga Island Indonesia,28,14,42.7,tmax,NA,SD,5,NA,LOE,0.31,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Mugilidae,Marine,NA,NA,Comte,NA,NA,Clifton et al. 2010,NA,43,Ellochelon vaigiensis
Ellochelon,vaigiensis,-5.47,123.76,Ellochelon vaigiensis_-5.47_123.76,Hoga Island Indonesia,32,14,43.4,tmax,NA,SD,5,NA,LOE,0.31,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Mugilidae,Marine,NA,NA,Comte,NA,NA,Clifton et al. 2010,NA,43,Ellochelon vaigiensis
Ellochelon,vaigiensis,-5.47,123.76,Ellochelon vaigiensis_-5.47_123.76,Hoga Island Indonesia,37,14,44.5,tmax,NA,SD,5,NA,LOE,0.31,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Mugilidae,Marine,NA,NA,Comte,NA,NA,Clifton et al. 2010,NA,43,Ellochelon vaigiensis
Ellochelon,vaigiensis,-5.47,123.76,Ellochelon vaigiensis_-5.47_123.76,Hoga Island Indonesia,40,14,45.3,tmax,NA,SD,5,NA,LOE,0.31,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Mugilidae,Marine,NA,NA,Comte,NA,NA,Clifton et al. 2010,NA,43,Ellochelon vaigiensis
Ellochelon,vaigiensis,-5.47,123.76,Ellochelon vaigiensis_-5.47_123.76,Hoga Island Indonesia,37,10,44.7,tmax,0.1,SD,35,NA,LOE,0.31,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Mugilidae,Marine,NA,NA,Comte,NA,NA,Eme et al. 2011,NA,68,Ellochelon vaigiensis
Valamugil,engeli,21.37,-157.98,Valamugil engeli_21.37_-157.98,Oahu estuaries Hawaii,20,14,38.4,tmax,1.27,SD,18,NA,LOE,0.3,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Mugilidae,Marine,NA,NA,Comte,NA,NA,Sylvester 1975,NA,193,Valamugil engeli
Valamugil,engeli,21.37,-157.98,Valamugil engeli_21.37_-157.98,Oahu estuaries Hawaii,23,14,39,tmax,0.52,SD,18,NA,LOE,0.3,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Mugilidae,Marine,NA,NA,Comte,NA,NA,Sylvester 1975,NA,193,Valamugil engeli
Valamugil,engeli,21.37,-157.98,Valamugil engeli_21.37_-157.98,Oahu estuaries Hawaii,25.5,14,39.6,tmax,0.17,SD,18,NA,LOE,0.3,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Mugilidae,Marine,NA,NA,Comte,NA,NA,Sylvester 1975,NA,193,Valamugil engeli
Valamugil,engeli,21.37,-157.98,Valamugil engeli_21.37_-157.98,Oahu estuaries Hawaii,27,14,40.3,tmax,0.21,SD,18,NA,LOE,0.3,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Mugilidae,Marine,NA,NA,Comte,NA,NA,Sylvester 1975,NA,193,Valamugil engeli
Valamugil,engeli,21.37,-157.98,Valamugil engeli_21.37_-157.98,Oahu estuaries Hawaii,29,14,40.8,tmax,0.23,SD,18,NA,LOE,0.3,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Mugilidae,Marine,NA,NA,Comte,NA,NA,Sylvester 1975,NA,193,Valamugil engeli
Mugil,cephalus,21.37,-157.98,Mugil cephalus_21.37_-157.98,Oahu estuaries Hawaii,20,14,36.7,tmax,0.82,SD,18,NA,LOE,0.3,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Mugilidae,Freshwater,NA,NA,Comte,NA,NA,Sylvester 1975,NA,193,Mugil cephalus
Mugil,cephalus,21.37,-157.98,Mugil cephalus_21.37_-157.98,Oahu estuaries Hawaii,23,14,37.7,tmax,0.58,SD,18,NA,LOE,0.3,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Mugilidae,Freshwater,NA,NA,Comte,NA,NA,Sylvester 1975,NA,193,Mugil cephalus
Mugil,cephalus,21.37,-157.98,Mugil cephalus_21.37_-157.98,Oahu estuaries Hawaii,25.5,14,38.7,tmax,0.45,SD,18,NA,LOE,0.3,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Mugilidae,Freshwater,NA,NA,Comte,NA,NA,Sylvester 1975,NA,193,Mugil cephalus
Mugil,cephalus,21.37,-157.98,Mugil cephalus_21.37_-157.98,Oahu estuaries Hawaii,27,14,40,tmax,0.14,SD,18,NA,LOE,0.3,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Mugilidae,Freshwater,NA,NA,Comte,NA,NA,Sylvester 1975,NA,193,Mugil cephalus
Mugil,cephalus,21.37,-157.98,Mugil cephalus_21.37_-157.98,Oahu estuaries Hawaii,29,14,40.3,tmax,0.16,SD,18,NA,LOE,0.3,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Mugilidae,Freshwater,NA,NA,Comte,NA,NA,Sylvester 1975,NA,193,Mugil cephalus
Mugil,cephalus,12.56,80.18,Mugil cephalus_12.56_80.18,Madras Atomic Power Station Kalpakkam India,28,14,42.5,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,fingerlings,NA,Actinopteri,NA,Mugilidae,Freshwater,NA,NA,Comte,NA,NA,Krishnamoorthy et al. 2005,NA,109,Mugil cephalus
Mugil,cephalus,31.29,-113.54,Mugil cephalus_31.29_-113.54,Gulf of California near Puerto Penasco Sonora Mexico,16.34,NA,36.7,tmax,0.69,SD,9,NA,LOE,0.5,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Mugilidae,Freshwater,NA,NA,Comte,NA,NA,Heath 1967,NA,88,Mugil cephalus
Mugil,cephalus,31.29,-113.54,Mugil cephalus_31.29_-113.54,Gulf of California near Puerto Penasco Sonora Mexico,24.1,NA,41.3,tmax,0.76,SD,16,NA,LOE,0.5,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Mugilidae,Freshwater,NA,NA,Comte,NA,NA,Heath 1967,NA,88,Mugil cephalus
Mugil,cephalus,31.29,-113.54,Mugil cephalus_31.29_-113.54,Gulf of California near Puerto Penasco Sonora Mexico,30,10,42.4,tmax,1.8,SD,9,NA,LOE,0.5,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Mugilidae,Freshwater,NA,NA,Comte,NA,NA,Heath 1967,NA,88,Mugil cephalus
Mugil,cephalus,31.29,-113.54,Mugil cephalus_31.29_-113.54,Gulf of California near Puerto Penasco Sonora Mexico,35,10,43.1,tmax,0.3,SD,9,NA,LOE,0.5,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Mugilidae,Freshwater,NA,NA,Comte,NA,NA,Heath 1967,NA,88,Mugil cephalus
Rhinomugil,corsula,10.05,77.57,Rhinomugil corsula_10.05_77.57,Vaigai Reservoir near Madurai Tamil Nadu India,15,7,32.56,tmax,NA,SD,10,NA,death,NA,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Mugilidae,Freshwater,NA,NA,Comte,NA,NA,Kutty et al. 1980,NA,112,Rhinomugil corsula
Rhinomugil,corsula,10.05,77.57,Rhinomugil corsula_10.05_77.57,Vaigai Reservoir near Madurai Tamil Nadu India,20,7,34.16,tmax,NA,SD,10,NA,death,NA,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Mugilidae,Freshwater,NA,NA,Comte,NA,NA,Kutty et al. 1980,NA,112,Rhinomugil corsula
Rhinomugil,corsula,10.05,77.57,Rhinomugil corsula_10.05_77.57,Vaigai Reservoir near Madurai Tamil Nadu India,25,7,36.07,tmax,NA,SD,10,NA,death,NA,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Mugilidae,Freshwater,NA,NA,Comte,NA,NA,Kutty et al. 1980,NA,112,Rhinomugil corsula
Rhinomugil,corsula,10.05,77.57,Rhinomugil corsula_10.05_77.57,Vaigai Reservoir near Madurai Tamil Nadu India,30,7,36.56,tmax,NA,SD,10,NA,death,NA,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Mugilidae,Freshwater,NA,NA,Comte,NA,NA,Kutty et al. 1980,NA,112,Rhinomugil corsula
Rhinomugil,corsula,10.05,77.57,Rhinomugil corsula_10.05_77.57,Vaigai Reservoir near Madurai Tamil Nadu India,35,7,36.79,tmax,NA,SD,10,NA,death,NA,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Mugilidae,Freshwater,NA,NA,Comte,NA,NA,Kutty et al. 1980,NA,112,Rhinomugil corsula
Barbatula,barbatula,52.37,-1.18,Barbatula barbatula_52.37_-1.18,England,3.25,NA,25.44,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,adults,NA,Actinopteri,NA,Nemacheilidae,Freshwater,NA,NA,Comte,NA,NA,Küttel et al. 2002,NA,111,Barbatula barbatula
Barbatula,barbatula,52.37,-1.18,Barbatula barbatula_52.37_-1.18,England,7.13,NA,26.81,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,adults,NA,Actinopteri,NA,Nemacheilidae,Freshwater,NA,NA,Comte,NA,NA,Küttel et al. 2002,NA,111,Barbatula barbatula
Barbatula,barbatula,52.37,-1.18,Barbatula barbatula_52.37_-1.18,England,10.02,NA,27.89,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,adults,NA,Actinopteri,NA,Nemacheilidae,Freshwater,NA,NA,Comte,NA,NA,Küttel et al. 2002,NA,111,Barbatula barbatula
Barbatula,barbatula,52.37,-1.18,Barbatula barbatula_52.37_-1.18,England,15.17,NA,29.35,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,adults,NA,Actinopteri,NA,Nemacheilidae,Freshwater,NA,NA,Comte,NA,NA,Küttel et al. 2002,NA,111,Barbatula barbatula
Barbatula,barbatula,52.37,-1.18,Barbatula barbatula_52.37_-1.18,England,20.03,NA,29.38,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,adults,NA,Actinopteri,NA,Nemacheilidae,Freshwater,NA,NA,Comte,NA,NA,Küttel et al. 2002,NA,111,Barbatula barbatula
Barbatula,barbatula,52.37,-1.18,Barbatula barbatula_52.37_-1.18,England,25.03,NA,29.37,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,adults,NA,Actinopteri,NA,Nemacheilidae,Freshwater,NA,NA,Comte,NA,NA,Küttel et al. 2002,NA,111,Barbatula barbatula
Barbatula,barbatula,52.37,-1.18,Barbatula barbatula_52.37_-1.18,England,27.08,NA,29.37,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,adults,NA,Actinopteri,NA,Nemacheilidae,Freshwater,NA,NA,Comte,NA,NA,Küttel et al. 2002,NA,111,Barbatula barbatula
Barbatula,barbatula,52.37,-1.18,Barbatula barbatula_52.37_-1.18,England,3.25,NA,25.44,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,juveniles,NA,Actinopteri,NA,Nemacheilidae,Freshwater,NA,NA,Comte,NA,NA,Küttel et al. 2002,NA,111,Barbatula barbatula
Barbatula,barbatula,52.37,-1.18,Barbatula barbatula_52.37_-1.18,England,7.13,NA,26.81,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,juveniles,NA,Actinopteri,NA,Nemacheilidae,Freshwater,NA,NA,Comte,NA,NA,Küttel et al. 2002,NA,111,Barbatula barbatula
Barbatula,barbatula,52.37,-1.18,Barbatula barbatula_52.37_-1.18,England,10.02,NA,27.89,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,juveniles,NA,Actinopteri,NA,Nemacheilidae,Freshwater,NA,NA,Comte,NA,NA,Küttel et al. 2002,NA,111,Barbatula barbatula
Barbatula,barbatula,52.37,-1.18,Barbatula barbatula_52.37_-1.18,England,15.17,NA,29.35,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,juveniles,NA,Actinopteri,NA,Nemacheilidae,Freshwater,NA,NA,Comte,NA,NA,Küttel et al. 2002,NA,111,Barbatula barbatula
Barbatula,barbatula,52.37,-1.18,Barbatula barbatula_52.37_-1.18,England,20.03,NA,29.38,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,juveniles,NA,Actinopteri,NA,Nemacheilidae,Freshwater,NA,NA,Comte,NA,NA,Küttel et al. 2002,NA,111,Barbatula barbatula
Barbatula,barbatula,52.37,-1.18,Barbatula barbatula_52.37_-1.18,England,25.03,NA,29.37,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,juveniles,NA,Actinopteri,NA,Nemacheilidae,Freshwater,NA,NA,Comte,NA,NA,Küttel et al. 2002,NA,111,Barbatula barbatula
Barbatula,barbatula,52.37,-1.18,Barbatula barbatula_52.37_-1.18,England,27.08,NA,29.37,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,juveniles,NA,Actinopteri,NA,Nemacheilidae,Freshwater,NA,NA,Comte,NA,NA,Küttel et al. 2002,NA,111,Barbatula barbatula
Gobionotothen,gibberifrons,-64,-64.06,Gobionotothen gibberifrons_-64_-64.06,Near Anvers Island Western Antarctic Peninsula,4,21,17.9,tmax,NA,SD,10,NA,LOE,0.3,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Nototheniidae,Marine,NA,NA,Comte,NA,NA,Bilyk & DeVries 2011,NA,18,Gobionotothen gibberifrons
Gobionotothen,gibberifrons,-64.1,-62.6,Gobionotothen gibberifrons_-64.1_-62.6,Dallmann Bay Antartica,0,NA,15.5,tmax,0.2,SD,3,NA,LOE,0.06,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Nototheniidae,Marine,NA,NA,Comte,NA,NA,Mueller et al. 2012,NA,139,Gobionotothen gibberifrons
Gobionotothen,gibberifrons,-64.77,-64.06,Gobionotothen gibberifrons_-64.77_-64.06,Antarctic Peninsula,0,3,15.5,tmax,0.57,SD,8,NA,LOE,0.06,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Nototheniidae,Marine,NA,NA,Comte,NA,NA,Beers & Sidell 2011,NA,11,Gobionotothen gibberifrons
Lepidonotothen,squamifrons,-64,-64.06,Lepidonotothen squamifrons_-64_-64.06,Near Anvers Island Western Antarctic Peninsula,4,NA,15.38,tmax,NA,SD,10,NA,LOE,0.3,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Nototheniidae,Marine,NA,NA,Comte,NA,NA,Bilyk & DeVries 2011,NA,18,Lepidonotothen squamifrons
Lepidonotothen,squamifrons,-64.77,-64.06,Lepidonotothen squamifrons_-64.77_-64.06,Antarctic Peninsula,0,3,14.2,tmax,1.13,SD,8,NA,LOE,0.06,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Nototheniidae,Marine,NA,NA,Comte,NA,NA,Beers & Sidell 2011,NA,11,Lepidonotothen squamifrons
Notothenia,angustata,-45.88,170.62,Notothenia angustata_-45.88_170.62,Otago Heads Otago Peninsula New Zealand,7.9,7,24.88,tmax,0.79,SD,8,NA,LOE,0.3,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Nototheniidae,Marine,NA,NA,Comte,NA,NA,Bilyk & DeVries 2012,NA,19,Notothenia angustata
Notothenia,angustata,-45.88,170.62,Notothenia angustata_-45.88_170.62,Otago Heads Otago Peninsula New Zealand,15,21,26.54,tmax,0.57,SD,8,NA,LOE,0.3,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Nototheniidae,Marine,NA,NA,Comte,NA,NA,Bilyk & DeVries 2012,NA,19,Notothenia angustata
Notothenia,coriiceps,-64,-64.06,Notothenia coriiceps_-64_-64.06,Near Anvers Island Western Antarctic Peninsula,4,21,17.39,tmax,NA,SD,10,NA,LOE,0.3,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Nototheniidae,Marine,NA,NA,Comte,NA,NA,Bilyk & DeVries 2011,NA,18,Notothenia coriiceps
Notothenia,coriiceps,-64.1,-62.6,Notothenia coriiceps_-64.1_-62.6,Dallmann Bay Antartica,0,NA,17.1,tmax,0.2,SD,3,NA,LOE,0.06,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Nototheniidae,Marine,NA,NA,Comte,NA,NA,Mueller et al. 2012,NA,139,Notothenia coriiceps
Notothenia,coriiceps,-64.77,-64.06,Notothenia coriiceps_-64.77_-64.06,Antarctic Peninsula,0,3,17.1,tmax,0.57,SD,8,NA,LOE,0.06,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Nototheniidae,Marine,NA,NA,Comte,NA,NA,Beers & Sidell 2011,NA,11,Notothenia coriiceps
Notothenia,coriiceps,-64,NA,Notothenia coriiceps_-64_NA,Shore of Anvers Island western Antartic peninsula,10,21,21.58,tmax,0.67,SD,8,NA,LOE,0.3,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Nototheniidae,Marine,NA,NA,Comte,NA,NA,Bilyk & DeVries 2012,NA,19,Notothenia coriiceps
Pagothenia,borchgrevinki,-77.5,165,Pagothenia borchgrevinki_-77.5_165,McMurdo Sound Antarctica,4,21,15.19,tmax,NA,SD,12,NA,LOE,0.3,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Nototheniidae,Marine,NA,NA,Comte,NA,NA,Bilyk & DeVries 2011,NA,18,Pagothenia borchgrevinki
Pagothenia,borchgrevinki,-77.51,166.38,Pagothenia borchgrevinki_-77.51_166.38,McMurdo Sound Antarctica,-1.9,7,6,tmax,NA,SD,34,NA,death,NA,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Nototheniidae,Marine,NA,NA,Comte,NA,NA,Somero & DeVries 1967,NA,182,Pagothenia borchgrevinki
Trematomus,bernacchii,-77,165,Trematomus bernacchii_-77_165,McMurdo Sound Antarctica,4,21,15.02,tmax,NA,SD,8,NA,LOE,0.3,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Nototheniidae,Marine,NA,NA,Comte,NA,NA,Bilyk & DeVries 2011,NA,18,Trematomus bernacchii
Trematomus,bernacchii,-77.51,166.38,Trematomus bernacchii_-77.51_166.38,McMurdo Sound Antarctica,-1.9,7,6,tmax,NA,SD,32,NA,death,NA,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Nototheniidae,Marine,NA,NA,Comte,NA,NA,Somero & DeVries 1967,NA,182,Trematomus bernacchii
Trematomus,hansoni,-77,165,Trematomus hansoni_-77_165,McMurdo Sound Antarctica,4,21,15.42,tmax,NA,SD,8,NA,LOE,0.3,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Nototheniidae,Marine,NA,NA,Comte,NA,NA,Bilyk & DeVries 2011,NA,18,Trematomus hansoni
Trematomus,hansoni,-77.51,166.38,Trematomus hansoni_-77.51_166.38,McMurdo Sound Antarctica,-1.9,7,6,tmax,NA,SD,42,NA,death,NA,NA,NA,NA,NA,NA,NA,NA,Actinopteri,NA,Nototheniidae,Marine,NA,NA,Comte,NA,NA,Somero & DeVries 1967,NA,182,Trematomus hansoni
Perccottus,glenii,58.44,38.42,Perccottus glenii_58.44_38.42,Rybinsk Water Reservoir Russia,10,14,37,tmax,0.2,SD,NA,NA,LOE,0.007,NA,NA,NA,NA,NA,adults,NA,Actinopteri,NA,Odontobutidae,Freshwater,NA,NA,Comte,NA,NA,Golovanov 2013,NA,78,Perccottus glenii
Perccottus,glenii,58.44,38.42,Perccottus glenii_58.44_38.42,Rybinsk Water Reservoir Russia,10,14,36.5,tmax,0.2,SD,NA,NA,LOE,0.08,NA,NA,NA,NA,NA,adults,NA,Actinopteri,NA,Odontobutidae,Freshwater,NA,NA,Comte,NA,NA,Golovanov 2013,NA,78,Perccottus glenii
Perccottus,glenii,58.44,38.42,Perccottus glenii_58.44_38.42,Rybinsk Water Reservoir Russia,10,14,36,tmax,0.3,SD,NA,NA,LOE,0.17,NA,NA,NA,NA,NA,adults,NA,Actinopteri,NA,Odontobutidae,Freshwater,NA,NA,Comte,NA,NA,Golovanov 2013,NA,78,Perccottus glenii
Perccottus,glenii,58.44,38.42,Perccottus glenii_58.44_38.42,Rybinsk Water Reservoir Russia,10,14,38.5,tmax,0.2,SD,NA,NA,death,0.007,NA,NA,NA,NA,NA,adults,NA,Actinopteri,NA,Odontobutidae,Freshwater,NA,NA,Comte,NA,NA,Golovanov 2013,NA,78,Perccottus glenii
Perccottus,glenii,58.44,38.42,Perccottus glenii_58.44_38.42,Rybinsk Water Reservoir Russia,10,14,37.5,tmax,0.3,SD,NA,NA,death,0.08,NA,NA,NA,NA,NA,adults,NA,Actinopteri,NA,Odontobutidae,Freshwater,NA,NA,Comte,NA,NA,Golovanov 2013,NA,78,Perccottus glenii
Perccottus,glenii,58.44,38.42,Perccottus glenii_58.44_38.42,Rybinsk Water Reservoir Russia,10,14,37,tmax,0.3,SD,NA,NA,death,0.17,NA,NA,NA,NA,NA,adults,NA,Actinopteri,NA,Odontobutidae,Freshwater,NA,NA,Comte,NA,NA,Golovanov 2013,NA,78,Perccottus glenii
Perccottus,glenii,58.44,38.42,Perccottus glenii_58.44_38.42,Rybinsk Water Reservoir Russia,22,14,38.3,tmax,0.1,SD,NA,NA,LOE,0.007,NA,NA,NA,NA,NA,adults,NA,Actinopteri,NA,Odontobutidae,Freshwater,NA,NA,Comte,NA,NA,Golovanov 2013,NA,78,Perccottus glenii
Perccottus,glenii,58.44,38.42,Perccottus glenii_58.44_38.42,Rybinsk Water Reservoir Russia,22,14,37.3,tmax,0.2,SD,NA,NA,LOE,0.08,NA,NA,NA,NA,NA,adults,NA,Actinopteri,NA,Odontobutidae,Freshwater,NA,NA,Comte,NA,NA,Golovanov 2013,NA,78,Perccottus glenii
Perccottus,glenii,58.44,38.42,Perccottus glenii_58.44_38.42,Rybinsk Water Reservoir Russia,22,14,36.8,tmax,0.3,SD,NA,NA,LOE,0.17,NA,NA,NA,NA,NA,adults,NA,Actinopteri,NA,Odontobutidae,Freshwater,NA,NA,Comte,NA,NA,Golovanov 2013,NA,78,Perccottus glenii
Perccottus,glenii,58.44,38.42,Perccottus glenii_58.44_38.42,Rybinsk Water Reservoir Russia,22,14,38,tmax,0.2,SD,NA,NA,death,0.007,NA,NA,NA,NA,NA,adults,NA,Actinopteri,NA,Odontobutidae,Freshwater,NA,NA,Comte,NA,NA,Golovanov 2013,NA,78,Perccottus glenii
Perccottus,glenii,58.44,38.42,Perccottus glenii_58.44_38.42,Rybinsk Water Reservoir Russia,22,14,37.5,tmax,0.2,SD,NA,NA,death,0.08,NA,NA,NA,NA,NA,adults,NA,Actinopteri,NA,Odontobutidae,Freshwater,NA,NA,Comte,NA,NA,Golovanov 2013,NA,78,Perccottus glenii
Perccottus,glenii,58.44,38.42,Perccottus glenii_58.44_38.42,Rybinsk Water Reservoir Russia,22,14,39,tmax,0.1,SD,NA,NA,death,0.17,NA,NA,NA,NA,NA,adults,NA,Actinopteri,NA,Odontobutidae,Freshwater,NA,NA,Comte,NA,NA,Golovanov 2013,NA,78,Perccottus glenii
Perccottus,glenii,58.44,38.42,Perccottus glenii_58.44_38.42,Rybinsk Water Reservoir Russia,15,14,36,tmax,0.2,SD,NA,NA,LOE,0.007,NA,NA,NA,NA,NA,adults,NA,Actinopteri,NA,Odontobutidae,Freshwater,NA,NA,Comte,NA,NA,Golovanov 2013,NA,78,Perccottus glenii
Perccottus,glenii,58.44,38.42,Perccottus glenii_58.44_38.42,Rybinsk Water Reservoir Russia,15,14,36,tmax,0.2,SD,NA,NA,LOE,0.08,NA,NA,NA,NA,NA,adults,NA,Actinopteri,NA,Odontobutidae,Freshwater,NA,NA,Comte,NA,NA,Golovanov 2013,NA,78,Perccottus glenii
Perccottus,glenii,58.44,38.42,Perccottus glenii_58.44_38.42,Rybinsk Water Reservoir Russia,15,14,35.3,tmax,0.3,SD,NA,NA,LOE,0.17,NA,NA,NA,NA,NA,adults,NA,Actinopteri,NA,Odontobutidae,Freshwater,NA,NA,Comte,NA,NA,Golovanov 2013,NA,78,Perccottus glenii
Perccottus,glenii,58.44,38.42,Perccottus glenii_58.44_38.42,Rybinsk Water Reservoir Russia,15,14,38,tmax,0.2,SD,NA,NA,death,0.007,NA,NA,NA,NA,NA,adults,NA,Actinopteri,NA,Odontobutidae,Freshwater,NA,NA,Comte,NA,NA,Golovanov 2013,NA,78,Perccottus glenii
Perccottus,glenii,58.44,38.42,Perccottus glenii_58.44_38.42,Rybinsk Water Reservoir Russia,15,14,37,tmax,0.2,SD,NA,NA,death,0.08,NA,NA,NA,NA,NA,adults,NA,Actinopteri,NA,Odontobutidae,Freshwater,NA,NA,Comte,NA,NA,Golovanov 2013,NA,78,Perccottus glenii
Perccottus,glenii,58.44,38.42,Perccottus glenii_58.44_38.42,Rybinsk Water Reservoir Russia,15,14,36.1,tmax,0.3,SD,NA,NA,death,0.17,NA,NA,NA,NA,NA,adults,NA,Actinopteri,NA,Odontobutidae,Freshwater,NA,NA,Comte,NA,NA,Golovanov 2013,NA,78,Perccottus glenii
Perccottus,glenii,58.44,38.42,Perccottus glenii_58.44_38.42,Rybinsk Water Reservoir Russia,5,14,36,tmax,0.3,SD,NA,NA,LOE,0.007,NA,NA,NA,NA,NA,adults,NA,Actinopteri,NA,Odontobutidae,Freshwater,NA,NA,Comte,NA,NA,Golovanov 2013,NA,78,Perccottus glenii
Perccottus,glenii,58.44,38.42,Perccottus glenii_58.44_38.42,Rybinsk Water Reservoir Russia,5,14,35.5,tmax,0.2,SD,NA,NA,LOE,0.08,NA,NA,NA,NA,NA,adults,NA,Actinopteri,NA,Odontobutidae,Freshwater,NA,NA,Comte,NA,NA,Golovanov 2013,NA,78,Perccottus glenii
Perccottus,glenii,58.44,38.42,Perccottus glenii_58.44_38.42,Rybinsk Water Reservoir Russia,5,14,35,tmax,0.3,SD,NA,NA,LOE,0.17,NA,NA,NA,NA,NA,adults,NA,Actinopteri,NA,Odontobutidae,Freshwater,NA,NA,Comte,NA,NA,Golovanov 2013,NA,78,Perccottus glenii
Perccottus,glenii,58.44,38.42,Perccottus glenii_58.44_38.42,Rybinsk Water Reservoir Russia,5,14,37,tmax,0.1,SD,NA,NA,death,0.007,NA,NA,NA,NA,NA,adults,NA,Actinopteri,NA,Odontobutidae,Freshwater,NA,NA,Comte,NA,NA,Golovanov 2013,NA,78,Perccottus glenii
Perccottus,glenii,58.44,38.42,Perccottus glenii_58.44_38.42,Rybinsk Water Reservoir Russia,5,14,36,tmax,0.2,SD,NA,NA,death,0.08,NA,NA,NA,NA,NA,adults,NA,Actinopteri,NA,Odontobutidae,Freshwater,NA,NA,Comte,NA,NA,Golovanov 2013,NA,78,Perccottus glenii
Perccottus,glenii,58.44,38.42,Perccottus glenii_58.44_38.42,Rybinsk Water Reservoir Russia,5,14,35.3,tmax,0.3,SD,NA,NA,death,0.17,NA,NA,NA,NA,NA,adults,NA,Actinopteri,NA,Odontobutidae,Freshwater,NA,NA,Comte,NA,NA,Golovanov 2013,NA,78,Perccottus glenii
