Global variation in the thermal tolerances of plants,,,,,,,,,,,,
Lesley T. Lancaster and Aelys M. Humphreys,,,,,,,,,,,,
Proceedings of the National Academy of Sciences USA (2020),,,,,,,,,,,,
,,,,,,,,,,,,
Dataset S1:,,,,,,,,,,,,
,,,,,,,,,,,,
Plant species clean,Plant species pre-cleaning,Thermal Tolerance_deg.C,Tmin or Tmax,Tolerance measure,Hardened y/n,Hardening approach,Latitude,Longitude,Elevation,Plant family,Growth form,Reference (see sheet 2 for full citation information)
Metzgeria_leptoneura,Metzgeria_hamata,-3.5,Tmin,LT50,no_data,,18.3,-66.5,NA,Metzgeriaceae,bryophyte,"Biebl, 1964"
Metzgeria_leptoneura,Metzgeria_hamata,33.5,Tmax,LT50,no_data,,18.3,-66.5,NA,Metzgeriaceae,bryophyte,"Biebl, 1964"
Miconia_aristata,Miconia_aristata_cf,54.4,Tmax,Tmax,y,seasonal variation in the wild,-13.19,-71.59,3000,Melastomataceae,shrub,"O’sullivan et al., 2017"
Miconia_prasina,Miconia_prasina,45.5,Tmax,LT50,no_data,,18.3,-66.5,NA,Melastomataceae,tree,"Biebl, 1964"
Micranthes_nivalis,Saxifraga_nivalis,47.3,Tmax,LT50,no_data,,62.307,9.6055,908,Saxifragaceae,perennial_herb,"Gauslaa, 1984"
Micranthes_nivalis,Saxifraga_nivalis,51,Tmax,LT50,no_data,,69.25,-53.55,33,Saxifragaceae,perennial_herb,"Biebl, 1967"
Microdesmis_puberula,Microdesmis_puberula,49,Tmax,LT50,no_data,,5.35,-4.14,63,Pandaceae,shrub,"Lange, 1959"
Mimulus_aurantiacus,Mimulus_aurantiacus,50.2,Tmax,Tmax,no_data,,37.4,-122.2,80,Phrymaceae,shrub,"Knight & Ackerly, 2002"
Mimusops_elengi,Mimusops_elengi,53.5,Tmax,Tcrit,no_data,,14.93,74.5,NA,Sapotaceae,tree,"Sastry et al., 2018"
Minquartia_guianensis,Minquartia_guianensis,52.96,Tmax,Tmax,y,seasonal variation in the wild,-3.95,-73.43,114,Olacaceae,tree,"O’sullivan et al., 2017"
Mniodes_kunthiana,Lucilia_venezualensis,-14.3,Tmin,LT50,no_data,,8.867,-70.75,4200,Asteraceae,cushion,"Squeo et al., 1991"
Monticalia_peruviana,Pentacalia_peruviana,-19.8,Tmin,LT50,no_data,,-0.33,-78.2,4138,Asteraceae,shrub,"Sklenář et al., 2010"
Myoporum_insulare,Myoporum_insulare,59.62,Tmax,Tmax,y,seasonal variation in the wild,-30.18,115,6,Scrophulariaceae,shrub,"O’sullivan et al., 2017"
Myoporum_platycarpum,Myoporum_platycarpum,61.44,Tmax,Tmax,y,seasonal variation in the wild,-34.04,140.67,35,Scrophulariaceae,shrub,"O’sullivan et al., 2017"
Myosotis_decumbens,Myosotis_decumbens,45.9,Tmax,LT50,no_data,,60.6,7.5,1248,Boraginaceae,perennial_herb,"Gauslaa, 1984"
Myrica_californica,Myrica_californica,-10,Tmin,FR,y,laboratory acclimation,44.56,-123.29,74,Myricaceae,shrub,"Sakai & Weiser, 1973"
Myrica_faya,Myrica_faya,47,Tmax,LT50,no_data,,28.3,-17,NA,Myricaceae,shrub,"Lösch, 1980"
Myristica_globosa,Myristica_globosa,42.81,Tmax,T50,n,seasonal variation in the wild,-17.117,145.633,712,Myristicaceae,tree,"Zhu et al., 2018"
Myristica_globosa,Myristica_globosa,49.73,Tmax,T50,y,seasonal variation in the wild,-17.117,145.633,712,Myristicaceae,tree,"Zhu et al., 2018"
Myristica_globosa,Myristica_blobosa,49.87,Tmax,T50,y,seasonal variation in the wild,-17,145.27,567,Myristicaceae,tree,"Zhu et al., 2018"
Myristica_globosa,Myristica_globosa,57.37,Tmax,Tmax,y,seasonal variation in the wild,-17.12,145.63,728,Myristicaceae,tree,"O’sullivan et al., 2017"
Myristica_globosa,Myristica_globosa_ssp._Muelleri,59.25,Tmax,Tmax,y,seasonal variation in the wild,-16.1,145.45,90,Myristicaceae,tree,"O’sullivan et al., 2017"
Myrsine_coriacea,Myrsine_coriacea,54.9,Tmax,Tmax,y,seasonal variation in the wild,-13.19,-71.59,3000,Primulaceae,tree,"O’sullivan et al., 2017"
Myrtus_communis,Myrtus_communis,-8,Tmin,LT50,no_data,,45.65,10.72,65,Myrtaceae,shrub,"Larcher, 2000"
Myrtus_communis,Myrtus_communis,53,Tmax,LT50,no_data,,41.68,2.788,28,Myrtaceae,shrub,"Lange & Lange, 1963"
Neea_divaricata,Neea_divaricata,57,Tmax,Tmax,y,seasonal variation in the wild,-3.95,-73.43,114,Nyctaginaceae,tree,"O’sullivan et al., 2017"
Neesioscyphus_sp.,Neesioscyphus_sp.,-3.5,Tmin,LT50,no_data,,18.3,-66.5,NA,Balantiopsidaceae,bryophyte,"Biebl, 1964"
Neesioscyphus_sp.,Neesioscyphus_sp.,36.5,Tmax,LT50,no_data,,18.3,-66.5,NA,Balantiopsidaceae,bryophyte,"Biebl, 1964"
Nephrolepis_biserrata,Nephrolepis_biserrata,-3,Tmin,LT50,no_data,,18.3,-66.5,NA,Nephrolepidaceae,perennial_herb,"Biebl, 1964"
Nephrolepis_biserrata,Nephrolepis_biserrata,51,Tmax,LT50,no_data,,18.3,-66.5,NA,Nephrolepidaceae,perennial_herb,"Biebl, 1964"
Nerium_oleander,Nerium_oleander,-11,Tmin,LT100,y,seasonal variation in the wild,45.883,10.8333,70,Apocynaceae,shrub,"Larcher, 1954"
Nerium_oleander,Nerium_oleander,-8,Tmin,LT50,no_data,,45.65,10.72,65,Apocynaceae,shrub,"Larcher, 2000"
Nerium_oleander,Nerium_oleander,-6,Tmin,LT100,n,seasonal variation in the wild,45.883,10.8333,70,Apocynaceae,shrub,"Larcher, 1954"
Neurolepis_sp.,Neurolepis_Meisn._sp.,-12.2,Tmin,LT50,no_data,,-0.33,-78.2,4138,Poaceae,perennial_herb,"Sklenář et al., 2010"
Nitraria_billardierei,Nitraria_billardierei,50.8,Tmax,T50,no_data,,-32.46,137.74,14,Nitrariaceae,shrub,"Curtis, 2017"
Nitraria_schoberi,Nitraria_schoberi,50,Tmax,LT50,no_data,,18.1,-16,3,Nitrariaceae,shrub,"Lange, 1959"
Nitraria_schoberi,Nitraria_schoberi,51,Tmax,LT50,no_data,,17.02,-16.07,16,Nitrariaceae,shrub,"Lange, 1959"
Notelaea_ligustrina,Notelaea_ligustrina,57.29,Tmax,Tmax,y,seasonal variation in the wild,-43.09,146.68,257,Oleaceae,tree,"O’sullivan et al., 2017"
Nothofagus_betuloides,Nothofagus_betuloides,-10.5,Tmin,LT50,y,seasonal variation in the wild,-40.78,-73,1000,Nothofagaceae,tree,"Alberdi et al., 1989"
Nothofagus_betuloides,Nothofagus_betuloides,-5.5,Tmin,LT50,n,seasonal variation in the wild,-40.78,-73,1000,Nothofagaceae,tree,"Alberdi et al., 1989"
Nothofagus_cunninghamii,Nothofagus_cunninghamii,-13.4,Tmin,LT50,y,glasshouse vs. outdoors,-43.2,146.767,820,Nothofagaceae,tree,"Read & Hill, 1989"
Nothofagus_cunninghamii,Nothofagus_cunninghamii,-10.9,Tmin,LT50,y,glasshouse vs. outdoors,-42.68,146.667,700,Nothofagaceae,tree,"Read & Hill, 1989"
Nothofagus_cunninghamii,Nothofagus_cunninghamii,-10.5,Tmin,LT50,y,glasshouse vs. outdoors,-41.15,145.0167,180,Nothofagaceae,tree,"Read & Hill, 1989"
Nothofagus_cunninghamii,Nothofagus_cunninghamii,-10.4,Tmin,LT50,y,glasshouse vs. outdoors,-37.7,145.68,600,Nothofagaceae,tree,"Read & Hill, 1989"
Nothofagus_cunninghamii,Nothofagus_cunninghamii,-9.9,Tmin,LT50,no_data,,-41.15,145.0167,180,Nothofagaceae,tree,"Cunningham & Read, 2006"
Nothofagus_cunninghamii,Nothofagus_cunninghamii,-7.5,Tmin,LT50,n,glasshouse vs. outdoors,-41.15,145.0167,180,Nothofagaceae,tree,"Read & Hill, 1989"
Nothofagus_cunninghamii,Nothofagus_cunninghamii,-7.1,Tmin,LT50,n,glasshouse vs. outdoors,-37.7,145.68,600,Nothofagaceae,tree,"Read & Hill, 1989"
Nothofagus_cunninghamii,Nothofagus_cunninghamii,7.9,Tmin,LT50,n,glasshouse vs. outdoors,-42.68,146.667,700,Nothofagaceae,tree,"Read & Hill, 1989"
Nothofagus_cunninghamii,Nothofagus_cunninghamii,43.94,Tmax,T50,y,seasonal variation in the wild,-43.083,146.65,595,Nothofagaceae,tree,"Zhu et al., 2018"
Nothofagus_cunninghamii,Nothofagus_cunninghamii,44.52,Tmax,T50,n,seasonal variation in the wild,-43.083,146.65,595,Nothofagaceae,tree,"Zhu et al., 2018"
Nothofagus_cunninghamii,Nothofagus_cunninghamii,47.7,Tmax,LT50,no_data,,-41.15,145.0167,180,Nothofagaceae,tree,"Cunningham & Read, 2006"
Nothofagus_cunninghamii,Nothofagus_cunninghamii,58.17,Tmax,Tmax,y,seasonal variation in the wild,-43.09,146.65,217,Nothofagaceae,tree,"O’sullivan et al., 2017"
Nothofagus_dombeyi,Nothofagus_dombeyi,-10,Tmin,LT50,y,seasonal variation in the wild,-40.78,-73,1000,Nothofagaceae,tree,"Alberdi et al., 1989"
Nothofagus_dombeyi,Nothofagus_dombeyi,-8.5,Tmin,LT50,y,seasonal variation in the wild,-40.75,-73,700,Nothofagaceae,tree,"Alberdi et al., 1989"
Nothofagus_dombeyi,Nothofagus_dombeyi,-8,Tmin,LT50,y,seasonal variation in the wild,-40.75,-73,400,Nothofagaceae,tree,"Alberdi et al., 1989"
Nothofagus_dombeyi,Nothofagus_dombeyi,-4.5,Tmin,LT50,y,seasonal variation in the wild,-39,-73,9,Nothofagaceae,tree,"Alberdi et al., 1989"
Nothofagus_dombeyi,Nothofagus_dombeyi,-4,Tmin,LT50,n,seasonal variation in the wild,-40.78,-73,1000,Nothofagaceae,tree,"Alberdi et al., 1989"
Nothofagus_dombeyi,Nothofagus_dombeyi,-3,Tmin,LT50,n,seasonal variation in the wild,-40.75,-73,700,Nothofagaceae,tree,"Alberdi et al., 1989"
Nothofagus_dombeyi,Nothofagus_dombeyi,-2,Tmin,LT50,n,seasonal variation in the wild,-40.75,-73,400,Nothofagaceae,tree,"Alberdi et al., 1989"
Nothofagus_dombeyi,Nothofagus_dombeyi,-2,Tmin,LT50,n,seasonal variation in the wild,-39,-73,9,Nothofagaceae,tree,"Alberdi et al., 1989"
Nothofagus_fusca,Nothofagus_fusca,-8,Tmin,FR,y,laboratory acclimation,-42.7,171,230,Nothofagaceae,tree,"Sakai & Wardle, 1978"
Nothofagus_moorei,Nothofagus_moorei,-9,Tmin,LT50,y,glasshouse vs. outdoors,-31.83,151.45,1500,Nothofagaceae,tree,"Read & Hill, 1989"
Nothofagus_moorei,Nothofagus_moorei,-8.5,Tmin,LT50,y,glasshouse vs. outdoors,-31.167,152.4,1050,Nothofagaceae,tree,"Read & Hill, 1989"
Nothofagus_moorei,Nothofagus_moorei,-8.5,Tmin,LT50,y,glasshouse vs. outdoors,-30.5,152.417,1560,Nothofagaceae,tree,"Read & Hill, 1989"
Nothofagus_moorei,Nothofagus_moorei,-7.2,Tmin,LT50,n,glasshouse vs. outdoors,-31.83,151.45,1500,Nothofagaceae,tree,"Read & Hill, 1989"
Nothofagus_moorei,Nothofagus_moorei,-7.2,Tmin,LT50,n,glasshouse vs. outdoors,-31.167,152.4,1050,Nothofagaceae,tree,"Read & Hill, 1989"
Nothofagus_moorei,Nothofagus_moorei,-6.8,Tmin,LT50,n,glasshouse vs. outdoors,-30.5,152.417,1560,Nothofagaceae,tree,"Read & Hill, 1989"
Nothofagus_nitida,Nothofagus_nitida,-8.5,Tmin,LT50,y,seasonal variation in the wild,-40.75,-73,700,Nothofagaceae,tree,"Alberdi et al., 1989"
Nothofagus_nitida,Nothofagus_nitida,-6.5,Tmin,LT50,y,seasonal variation in the wild,-38.84,-73.14,9,Nothofagaceae,tree,"Alberdi et al., 1989"
Nothofagus_nitida,Nothofagus_nitida,-4,Tmin,LT50,n,seasonal variation in the wild,-40.75,-73,700,Nothofagaceae,tree,"Alberdi et al., 1989"
Nothofagus_nitida,Nothofagus_nitida,-3.5,Tmin,LT50,n,seasonal variation in the wild,-38.84,-73.14,9,Nothofagaceae,tree,"Alberdi et al., 1989"
Nothofagus_solanderi,Nothofagus_solandri,-10,Tmin,FR,y,laboratory acclimation,-42.9,171.55,910,Nothofagaceae,tree,"Sakai & Wardle, 1978"
Notopleura_uliginosa,Psychotria_uliginosa,2.5,Tmin,LT50,no_data,,18.3,-66.5,NA,Rubiaceae,shrub,"Biebl, 1964"
Nyssa_sylvatica,Nyssa_sylvatica,-30,Tmin,FR,y,laboratory acclimation,33.37,-91.02,35,Nyssaceae,tree,"Sakai & Weiser, 1973"
Nyssa_sylvatica,Nyssa_sylvatica,-30,Tmin,FR,y,laboratory acclimation,38,-87.6,114,Nyssaceae,tree,"Sakai & Weiser, 1973"
Nyssa_sylvatica,Nyssa_sylvatica,-30,Tmin,FR,y,laboratory acclimation,40.41,-86.87,213,Nyssaceae,tree,"Sakai & Weiser, 1973"
Ochroma_pyramidale,Ochroma_pyramidale,50,Tmax,Tmax,no_data,,8.9833,-79.517,20,Malvaceae,tree,"Slot et al., 2016"
Ocotea_sp.,Ocotea_spp.,56.07,Tmax,Tmax,y,seasonal variation in the wild,-13.19,-71.59,3000,Lauraceae,tree,"O’sullivan et al., 2017"
Olea_dioica,Olea_dioica,56,Tmax,Tcrit,no_data,,14.93,74.5,NA,Oleaceae,tree,"Sastry et al., 2018"
Olea_europaea,Olea_europaea,-14.2,Tmin,FT,y,seasonal variation in the wild,43.9,10.68,62,Oleaceae,tree,"Fiorino & Mancuso, 2000"
Olea_europaea,Olea_europaea,-14,Tmin,LT100,y,seasonal variation in the wild,45.883,10.8333,70,Oleaceae,tree,"Larcher, 1954"
Olea_europaea,Olea_europaea,-12,Tmin,FT,y,seasonal variation in the wild,43.9,10.68,62,Oleaceae,tree,"Fiorino & Mancuso, 2000"
Olea_europaea,Olea_europaea,-12,Tmin,LT50,no_data,,45.65,10.72,65,Oleaceae,tree,"Larcher, 2000"
Olea_europaea,Olea_europaea,-11.5,Tmin,FT,y,seasonal variation in the wild,43.9,10.68,62,Oleaceae,tree,"Fiorino & Mancuso, 2000"
Olea_europaea,Olea_europaea,-11.2,Tmin,FT,y,seasonal variation in the wild,43.9,10.68,62,Oleaceae,tree,"Fiorino & Mancuso, 2000"
Olea_europaea,Olea_europaea,-7.5,Tmin,LT100,n,seasonal variation in the wild,45.883,10.8333,70,Oleaceae,tree,"Larcher, 1954"
Oleandra_articulata,Oleandra_articulata,0,Tmin,LT50,no_data,,18.3,-66.5,NA,Oleandraceae,perennial_herb,"Biebl, 1964"
Oleandra_articulata,Oleandra_articulata,49,Tmax,LT50,no_data,,18.3,-66.5,NA,Oleandraceae,perennial_herb,"Biebl, 1964"
Olearia_avicenniaefolia,Olearia_avicenniaefolia,-10,Tmin,FR,y,laboratory acclimation,-43.33,171.96,760,Asteraceae,shrub,"Sakai & Wardle, 1978"
Olearia_cabrerae,Olearia_cabrerae,-3,Tmin,FR,no_data,,-5.8,144,3400,Asteraceae,shrub,"Sakai & Larcher, 1987"
Olearia_muelleri,Olearia_muelleri,45.68,Tmax,T50,n,seasonal variation in the wild,-30.267,120.7,450,Asteraceae,shrub,"Zhu et al., 2018"
Olearia_muelleri,Olearia_muelleri,49.95,Tmax,T50,y,seasonal variation in the wild,-30.267,120.7,450,Asteraceae,shrub,"Zhu et al., 2018"
Olearia_muelleri,Olearia_muelleri,58,Tmax,Tmax,y,seasonal variation in the wild,-30.26,120.69,459,Asteraceae,shrub,"O’sullivan et al., 2017"
Omphalanthus_filiformis,Omphalanthus_filiformis,-3.5,Tmin,LT50,no_data,,18.3,-66.5,NA,Lejeuneaceae,bryophyte,"Biebl, 1964"
Omphalanthus_filiformis,Omphalanthus_filiformis,36.5,Tmax,LT50,no_data,,18.3,-66.5,NA,Lejeuneaceae,bryophyte,"Biebl, 1964"
Omphalanthus_sp.,Omphalanthus_sp.,-3.5,Tmin,LT50,no_data,,18.3,-66.5,NA,Lejeuneaceae,bryophyte,"Biebl, 1964"
Omphalanthus_sp.,Omphalanthus_sp.,36.5,Tmax,LT50,no_data,,18.3,-66.5,NA,Lejeuneaceae,bryophyte,"Biebl, 1964"
Onoclea_sensibilis,Onoclea_sensibilis,0,Tmin,LT50,no_data,,43.25,142.65,NA,Onocleaceae,perennial_herb,"Sato, 1982"
Opercularia_spermacocea,Opercularia_spermacocea,60.29,Tmax,Tmax,y,seasonal variation in the wild,-30.24,115.06,5,Rubiaceae,perennial_herb,"O’sullivan et al., 2017"
Opuntia_basilaris,Opuntia_basilaris,57.3,Tmax,LT50,n,laboratory acclimation,33.65,-116.37,220,Cactaceae,shrub,"Smith et al., 1984"
Opuntia_basilaris,Opuntia_basilaris,62.6,Tmax,LT50,y,laboratory acclimation,33.65,-116.37,220,Cactaceae,shrub,"Smith et al., 1984"
Opuntia_chlorotica,Opuntia_chlorotica,56.7,Tmax,LT50,n,laboratory acclimation,33.617,-116.417,1210,Cactaceae,shrub,"Smith et al., 1984"
Opuntia_chlorotica,Opuntia_chlorotica,63.9,Tmax,LT50,y,laboratory acclimation,33.617,-116.417,1210,Cactaceae,shrub,"Smith et al., 1984"
Opuntia_fragilis,Opuntia_fragilis,-48.9,Tmin,LT50,y,laboratory acclimation,49.63333333,-100.9,434,Cactaceae,shrub,"Loik & Nobel, 1993"
Opuntia_fragilis,Opuntia_fragilis,-44.3,Tmin,LT50,y,laboratory acclimation,56.183,-120.733,612,Cactaceae,shrub,"Loik & Nobel, 1993"
Opuntia_fragilis,Opuntia_fragilis,-41.1,Tmin,LT50,y,laboratory acclimation,51.817,-107.233,526,Cactaceae,shrub,"Loik & Nobel, 1993"
Opuntia_fragilis,Opuntia_fragilis,-40.2,Tmin,LT50,y,laboratory acclimation,48.18333333,-101.3,527,Cactaceae,shrub,"Loik & Nobel, 1993"
Opuntia_fragilis,Opuntia_fragilis,-39,Tmin,LT50,y,laboratory acclimation,56.767,-117.2167,497,Cactaceae,shrub,"Loik & Nobel, 1993"
Opuntia_fragilis,Opuntia_fragilis,-34.9,Tmin,LT50,y,laboratory acclimation,51,-121.5,1069,Cactaceae,shrub,"Loik & Nobel, 1993"
Opuntia_fragilis,Opuntia_fragilis,-30.1,Tmin,LT50,y,laboratory acclimation,50.26666667,-119.9666667,1032,Cactaceae,shrub,"Loik & Nobel, 1993"
Opuntia_fragilis,Opuntia_fragilis,-29,Tmin,LT50,n,laboratory acclimation,49.63333333,-100.9,434,Cactaceae,shrub,"Loik & Nobel, 1993"
Opuntia_fragilis,Opuntia_fragilis,-28.6,Tmin,LT50,y,laboratory acclimation,43.65,-108.2,1340,Cactaceae,shrub,"Loik & Nobel, 1993"
Opuntia_fragilis,Opuntia_fragilis,-28.3,Tmin,LT50,y,laboratory acclimation,49.71666667,-112.7833333,912,Cactaceae,shrub,"Loik & Nobel, 1993"
Opuntia_fragilis,Opuntia_fragilis,-27.6,Tmin,LT50,y,laboratory acclimation,36.1,-106.0666667,1733,Cactaceae,shrub,"Loik & Nobel, 1993"
Opuntia_fragilis,Opuntia_fragilis,-25.5,Tmin,LT50,y,laboratory acclimation,44.86666667,-91.48333333,267,Cactaceae,shrub,"Loik & Nobel, 1993"
Opuntia_fragilis,Opuntia_fragilis,-25,Tmin,LT50,y,laboratory acclimation,40.76666667,-111.9666667,1289,Cactaceae,shrub,"Loik & Nobel, 1993"
Opuntia_fragilis,Opuntia_fragilis,-23.6,Tmin,LT50,y,laboratory acclimation,38.4,-111.65,2163,Cactaceae,shrub,"Loik & Nobel, 1993"
Opuntia_fragilis,Opuntia_fragilis,-23.3,Tmin,LT50,y,laboratory acclimation,38.86666667,-98.81666667,570,Cactaceae,shrub,"Loik & Nobel, 1993"
Opuntia_fragilis,Opuntia_fragilis,-23,Tmin,LT50,n,laboratory acclimation,48.18333333,-101.3,527,Cactaceae,shrub,"Loik & Nobel, 1993"
Opuntia_fragilis,Opuntia_fragilis,-22.6,Tmin,LT50,y,laboratory acclimation,50.56666667,-95.18333333,355,Cactaceae,shrub,"Loik & Nobel, 1993"
Opuntia_fragilis,Opuntia_fragilis,-22.4,Tmin,LT50,y,laboratory acclimation,39.23333333,-106.3166667,3028,Cactaceae,shrub,"Loik & Nobel, 1993"
Opuntia_fragilis,Opuntia_fragilis,-20.6,Tmin,LT50,y,laboratory acclimation,45.95,-119.3,227,Cactaceae,shrub,"Loik & Nobel, 1993"
Opuntia_fragilis,Opuntia_fragilis,-20.4,Tmin,LT50,y,laboratory acclimation,44.63333333,-77.13333333,223,Cactaceae,shrub,"Loik & Nobel, 1993"
Opuntia_fragilis,Opuntia_fragilis,-20,Tmin,LT50,n,laboratory acclimation,51,-121.5,1069,Cactaceae,shrub,"Loik & Nobel, 1993"
Opuntia_fragilis,Opuntia_fragilis,-20,Tmin,LT50,n,laboratory acclimation,56.18333333,-120.7333333,614,Cactaceae,shrub,"Loik & Nobel, 1993"
Opuntia_fragilis,Opuntia_fragilis,-19.1,Tmin,LT50,y,laboratory acclimation,49.83333333,-125.25,138,Cactaceae,shrub,"Loik & Nobel, 1993"
Opuntia_fragilis,Opuntia_fragilis,-19,Tmin,LT50,n,laboratory acclimation,50.26666667,-119.9666667,1032,Cactaceae,shrub,"Loik & Nobel, 1993"
Opuntia_fragilis,Opuntia_fragilis,-19,Tmin,LT50,n,laboratory acclimation,56.76666667,-117.2166667,497,Cactaceae,shrub,"Loik & Nobel, 1993"
Opuntia_fragilis,Opuntia_fragilis,-17.7,Tmin,LT50,n,laboratory acclimation,51.81666667,-107.2333333,526,Cactaceae,shrub,"Loik & Nobel, 1993"
Opuntia_fragilis,Opuntia_fragilis,-15.6,Tmin,LT50,y,laboratory acclimation,38.85,-106.1333333,2462,Cactaceae,shrub,"Loik & Nobel, 1993"
Opuntia_fragilis,Opuntia_fragilis,-11,Tmin,LT50,n,laboratory acclimation,43.65,-108.2,1340,Cactaceae,shrub,"Loik & Nobel, 1993"
Opuntia_fragilis,Opuntia_fragilis,-10,Tmin,LT50,n,laboratory acclimation,38.4,-111.65,2163,Cactaceae,shrub,"Loik & Nobel, 1993"
Opuntia_fragilis,Opuntia_fragilis,-9.5,Tmin,LT50,n,laboratory acclimation,45.95,-119.3,227,Cactaceae,shrub,"Loik & Nobel, 1993"
Opuntia_fragilis,Opuntia_fragilis,-9.3,Tmin,LT50,n,laboratory acclimation,49.71666667,-112.7833333,912,Cactaceae,shrub,"Loik & Nobel, 1993"
Opuntia_fragilis,Opuntia_fragilis,-8,Tmin,LT50,n,laboratory acclimation,36.1,-106.0666667,1733,Cactaceae,shrub,"Loik & Nobel, 1993"
Opuntia_fragilis,Opuntia_fragilis,-8,Tmin,LT50,n,laboratory acclimation,40.76666667,-111.9666667,1289,Cactaceae,shrub,"Loik & Nobel, 1993"
Opuntia_fragilis,Opuntia_fragilis,-7,Tmin,LT50,n,laboratory acclimation,49.83333333,-125.25,138,Cactaceae,shrub,"Loik & Nobel, 1993"
Opuntia_fragilis,Opuntia_fragilis,-6.7,Tmin,LT50,n,laboratory acclimation,44.86666667,-91.48333333,267,Cactaceae,shrub,"Loik & Nobel, 1993"
Opuntia_fragilis,Opuntia_fragilis,-6,Tmin,LT50,n,laboratory acclimation,39.23333333,-106.3166667,3028,Cactaceae,shrub,"Loik & Nobel, 1993"
Opuntia_fragilis,Opuntia_fragilis,-5.4,Tmin,LT50,n,laboratory acclimation,50.56666667,-95.18333333,355,Cactaceae,shrub,"Loik & Nobel, 1993"
Opuntia_fragilis,Opuntia_fragilis,-5,Tmin,LT50,n,laboratory acclimation,44.63333333,-77.13333333,223,Cactaceae,shrub,"Loik & Nobel, 1993"
Opuntia_fragilis,Opuntia_fragilis,-4,Tmin,LT50,n,laboratory acclimation,38.86666667,-98.81666667,570,Cactaceae,shrub,"Loik & Nobel, 1993"
Opuntia_fragilis,Opuntia_fragilis,-1.4,Tmin,LT50,n,laboratory acclimation,38.85,-106.1333333,2462,Cactaceae,shrub,"Loik & Nobel, 1993"
Opuntia_polyacantha,Opuntia_polyacantha,-17.1,Tmin,LT50,y,laboratory acclimation,41.3,-105.833,2253,Cactaceae,shrub,"Nobel, 1982"
Oreopteris_limbosperma,Drypoteris_oreopteris,-7.5,Tmin,FT,y,seasonal variation in the wild,51.5,10,263,Thelypteridaceae,perennial_herb,"Kappen, 1964"
Oreopteris_quelpaertensis,Thelypteris_quelpaertensis,0,Tmin,LT50,no_data,,43.25,142.65,NA,Thelypteridaceae,perennial_herb,"Sato, 1982"
Origanum_vulgare,Origanum_vulgare,50,Tmax,LT50,no_data,,59.67,10.78,105,Lamiaceae,shrub,"Gauslaa, 1984"
Oritrophium_peruvianum,Oritrophium_peruvianum,-12.2,Tmin,LT50,no_data,,-0.33,-78.2,4138,Asteraceae,perennial_herb,"Sklenář et al., 2010"
Ormosia_coutinhoi,Ormosia_coutinhoi,57.23,Tmax,Tmax,y,seasonal variation in the wild,5.27,-52.92,21,Fabaceae,tree,"O’sullivan et al., 2017"
Osmunda_japonica,Osmunda_japonica,0,Tmin,LT50,no_data,,43.25,142.65,NA,Osmundaceae,perennial_herb,"Sato, 1982"
Osmundastrum_cinnamomeum,Osmundia_cinnamomeum,0,Tmin,LT50,no_data,,43.25,142.65,NA,Osmundaceae,perennial_herb,"Sato, 1982"
Ourisia_chamaedrifolia,Ourisia_chamaedryfolia,-8.1,Tmin,LT50,no_data,,-0.33,-78.2,4138,Plantaginaceae,perennial_herb,"Sklenář et al., 2010"
Oxandra_asbeckii,Oxandra_asbeckii,64.82,Tmax,Tmax,y,seasonal variation in the wild,5.27,-52.92,21,Annonaceae,tree,"O’sullivan et al., 2017"
Oxyria_digyna,Oxyria_digyna,43.5,Tmax,LT50,no_data,,60.6,7.5,1248,Polygonaceae,perennial_herb,"Gauslaa, 1984"
Oxytropis_lapponica,Oxytropis_lapponica,48.2,Tmax,LT50,no_data,,60.6,7.5,1248,Fabaceae,perennial_herb,"Gauslaa, 1984"
Ozothamnus_diosmifolius,Ozothamnus_diosmifolius,45.84,Tmax,T50,n,seasonal variation in the wild,-33.617,150.733,30,Asteraceae,shrub,"Zhu et al., 2018"
Ozothamnus_diosmifolius,Ozothamnus_diosmifolius,47.84,Tmax,T50,y,seasonal variation in the wild,-33.617,150.733,30,Asteraceae,shrub,"Zhu et al., 2018"
Palicourea_berteroana,Psychotria_berteriana,2.5,Tmin,LT50,no_data,,18.3,-66.5,NA,Rubiaceae,shrub,"Biebl, 1964"
Palicourea_berteroana,Psychotria_berteriana,47,Tmax,LT50,no_data,,18.3,-66.5,NA,Rubiaceae,shrub,"Biebl, 1964"
Palisota_hirsuta,Palisota_hirsuta,52,Tmax,LT50,no_data,,5.35,-4.14,63,Commelinaceae,perennial_herb,"Lange, 1959"
Papaver_radicatum,Papaver_radicatum_ssp._Ovatilobum,47.9,Tmax,LT50,no_data,,62.307,9.6055,908,Papaveraceae,perennial_herb,"Gauslaa, 1984"
Papuacedrus_papuana,Papuacedrus_papuana,-5,Tmin,FR,no_data,,-5.8,144,2700,Cupressaceae,tree,"Sakai & Larcher, 1987"
Parablechnum_montanum,Blechnum_montanum,-6.3,Tmin,no data,no_data,,-41.87,172.96,NA,Blechnaceae,perennial_herb,"Ross Graham unpublished data, referenced in: (Bannister, 2007)"
Parablechnum_triangularifolium,Blechnum_triangularifolium,-5.1,Tmin,no data,no_data,,-41.87,172.96,NA,Blechnaceae,perennial_herb,"Ross Graham unpublished data, referenced in: (Bannister, 2007)"
Parnassia_palustris,Parnassia_palustris,47.5,Tmax,LT50,no_data,,60.6,7.5,1248,Celastraceae,perennial_herb,"Gauslaa, 1984"
