record_species,record,order,family1,genus1,species1,family2,genus2,species2,family3,genus_species,genus3,species3,stage,n_numb,n_cat,n_comment,raw_ctm1,raw_ctm2,acclim,acclim_time,acclim_time_life_120,log_acclim_time,acclim_temp,safety,heating_rate,photoperiod,ep1,ep1_descrip,ep2,elevation,log_elevation,locality,geog_cat,abs_lat,log_abs_lat,latitude,longitude,source,comments,year,citation,reference,range,log_range,introduced,elev_min,elev_max,svl,log_svl,habitat,tmxslope,bioclim5,iucn_2014,iucn_2104risk
378_Litoria verreauxii,378,Anura,Hylidae,Hyla,alpina,Hylidae,Litoria,verreauxi,Hylidae,Litoria verreauxii,Litoria,verreauxii,Adult,36,B,Given,29.6,31.1,Y,14,14,1.18,5,14.2,1,24:0,L,Loss of righting response,S,1981,3.3,"Mt. Kosciuszko, New South Wales",Subtropical,36.456,1.562,-36.456,148.264,Field,NA,1970,Brattstrom 1970,"Brattstrom, B. H. 1970. Thermal acclimation in Australian amphibians. Comparative Biochemistry and Physiology 35:69-103.",236174,5.37,Not introduced,1200,1600,33,1.52,Aquatic & terrestrial,0.025041216,16.4,Not threatened,0
379_Litoria verreauxii,379,Anura,Hylidae,Hyla,alpina,Hylidae,Litoria,verreauxi,Hylidae,Litoria verreauxii,Litoria,verreauxii,Adult,36,B,Given,32.9,34.8,Y,14,14,1.18,25,14.4,1,24:0,L,Loss of righting response,S,1981,3.3,"Mt. Kosciuszko, New South Wales",Subtropical,36.456,1.562,-36.456,148.264,Field,NA,1970,Brattstrom 1970,"Brattstrom, B. H. 1970. Thermal acclimation in Australian amphibians. Comparative Biochemistry and Physiology 35:69-103.",236174,5.37,Not introduced,1200,1600,33,1.52,Aquatic & terrestrial,0.025041216,16.4,Not threatened,0
319_Mixophyes fasciolatus,319,Anura,Myobatrachidae,Mixophyes,fasciolatus,Myobatrachidae,Mixophyes,fasciolatus,Myobatrachidae,Mixophyes fasciolatus,Mixophyes,fasciolatus,Adult,7,A,Given,30.5,33.7,Y,14,14,1.18,30,2.6,1,24:0,L,Loss of righting response,S,305,2.48,"Gosford, New South Wales",Subtropical,33.425,1.524,-33.425,151.342,Field,NA,1970,Brattstrom 1970,"Brattstrom, B. H. 1970. Thermal acclimation in Australian amphibians. Comparative Biochemistry and Physiology 35:69-103.",213790,5.33,Not introduced,NA,NA,113,2.05,Aquatic & terrestrial,0.00705042,26.6,Not threatened,0
826_Necturus maculosus,826,Caudata,Proteidae,Necturus,maculosus,Proteidae,Necturus,maculosus,Proteidae,Necturus maculosus,Necturus,maculosus,Adult,18,B,Given,32.8,NA,Y,14,14,1.18,15,5.4,NA,12:12,S,Onset of spasms,NA,309,2.49,Supplier,Temperate,40.407,1.606,40.4070065,-84.204712,Supplier,Location estimated,1986,Ritchart and Hutchison 1986,"Ritchart, J. P., and V. H. Hutchison. 1986. The effects of ATP and cAMP on the thermal tolerance of the mudpuppy, Necturus maculosus. Journal of Thermal Biology 11:47-51.",1881755,6.27,Not introduced,0,NA,265,2.42,Aquatic,0.007594638,28.8,Not threatened,0
824_Necturus maculosus,824,Caudata,Proteidae,Necturus,maculosus,Proteidae,Necturus,maculosus,Proteidae,Necturus maculosus,Necturus,maculosus,Adult,25,B,Given,33.3,NA,Y,14,14,1.18,15,5.9,NA,12:12,S,Onset of spasms,NA,309,2.49,Supplier,Temperate,40.407,1.606,40.4070065,-84.204712,Supplier,Location estimated,1986,Ritchart and Hutchison 1986,"Ritchart, J. P., and V. H. Hutchison. 1986. The effects of ATP and cAMP on the thermal tolerance of the mudpuppy, Necturus maculosus. Journal of Thermal Biology 11:47-51.",1881755,6.27,Not introduced,0,NA,265,2.42,Aquatic,0.007594638,28.8,Not threatened,0
825_Necturus maculosus,825,Caudata,Proteidae,Necturus,maculosus,Proteidae,Necturus,maculosus,Proteidae,Necturus maculosus,Necturus,maculosus,Adult,21,B,Given,34.1,NA,Y,14,14,1.18,15,6.7,NA,12:12,S,Onset of spasms,NA,309,2.49,Supplier,Temperate,40.407,1.606,40.4070065,-84.204712,Supplier,Location estimated,1986,Ritchart and Hutchison 1986,"Ritchart, J. P., and V. H. Hutchison. 1986. The effects of ATP and cAMP on the thermal tolerance of the mudpuppy, Necturus maculosus. Journal of Thermal Biology 11:47-51.",1881755,6.27,Not introduced,0,NA,265,2.42,Aquatic,0.007594638,28.8,Not threatened,0
318_Neobatrachus pictus,318,Anura,Myobatrachidae,Neobatrachus,pictus,Limnodynastidae,Neobatrachus,pictus,Limnodynastidae,Neobatrachus pictus,Neobatrachus,pictus,Adult,1,A,Given,29.3,NA,Y,14,14,1.18,5,2.1,1,24:0,L,Loss of righting response,S,610,2.79,"Tamworth, New South Wales",Subtropical,31.106,1.493,-31.106,150.931,Field,NA,1970,Brattstrom 1970,"Brattstrom, B. H. 1970. Thermal acclimation in Australian amphibians. Comparative Biochemistry and Physiology 35:69-103.",310223,5.49,Not introduced,50,400,55,1.74,Terrestrial,0.02992517,30.4,Not threatened,0
708_Notophthalmus viridescens,708,Caudata,Salamandridae,Notophthalmus,viridescens,Salamandridae,Notophthalmus,viridescens,Salamandridae,Notophthalmus viridescens,Notophthalmus,viridescens,Adult,10,B,Given,37.3,NA,Y,14,14,1.18,10,6,1,12:12,S,Onset of spasms,NA,340,2.53,"Cleveland County, Oklahoma",Subtropical,35.255,1.547,35.255,-97.352,Field,NA,1997,Lutterschmidt and Hutchison 1997,"Lutterschmidt, W. I., and V. H. Hutchison. 1997. The critical thermal maximum: data to support the onset of spasms as the definitive end point. Canadian Journal of Zoology 75:1553-1560.",3437299,6.54,Not introduced,NA,NA,78,1.89,Aquatic & terrestrial,0.030460984,34.4,Not threatened,0
321_Philoria frosti,321,Anura,Myobatrachidae,Philoria,frosti,Limnodynastidae,Philoria,frosti,Limnodynastidae,Philoria frosti,Philoria,frosti,Adult,28,B,Given,27.1,28.2,Y,14,14,1.18,5,9.1,1,24:0,L,Loss of righting response,S,930,2.97,"Mt. Baw Baw, Victoria",Subtropical,37.833,1.578,-37.833,146.267,Field,NA,1970,Brattstrom 1970,"Brattstrom, B. H. 1970. Thermal acclimation in Australian amphibians. Comparative Biochemistry and Physiology 35:69-103.",103,2.01,Not introduced,1260,1560,55,1.74,Aquatic & terrestrial,0.011807923,19.5,Threatened,1
322_Philoria frosti,322,Anura,Myobatrachidae,Philoria,frosti,Limnodynastidae,Philoria,frosti,Limnodynastidae,Philoria frosti,Philoria,frosti,Adult,28,B,Given,27.1,29.2,Y,14,14,1.18,17,7.2,1,24:0,L,Loss of righting response,S,930,2.97,"Mt. Baw Baw, Victoria",Subtropical,37.833,1.578,-37.833,146.267,Field,NA,1970,Brattstrom 1970,"Brattstrom, B. H. 1970. Thermal acclimation in Australian amphibians. Comparative Biochemistry and Physiology 35:69-103.",103,2.01,Not introduced,1260,1560,55,1.74,Aquatic & terrestrial,0.011807923,19.5,Threatened,1
323_Philoria frosti,323,Anura,Myobatrachidae,Philoria,frosti,Limnodynastidae,Philoria,frosti,Limnodynastidae,Philoria frosti,Philoria,frosti,Adult,28,B,Given,28.8,29.9,Y,14,14,1.18,25,7.7,1,24:0,L,Loss of righting response,S,930,2.97,"Mt. Baw Baw, Victoria",Subtropical,37.833,1.578,-37.833,146.267,Field,NA,1970,Brattstrom 1970,"Brattstrom, B. H. 1970. Thermal acclimation in Australian amphibians. Comparative Biochemistry and Physiology 35:69-103.",103,2.01,Not introduced,1260,1560,55,1.74,Aquatic & terrestrial,0.011807923,19.5,Threatened,1
324_Philoria loveridgei,324,Anura,Myobatrachidae,Philoria,loveridgei,Limnodynastidae,Philoria,loveridgei,Limnodynastidae,Philoria loveridgei,Philoria,loveridgei,Adult,2,A,Given,30.5,31.7,Y,14,14,1.18,10,3.5,1,24:0,L,Loss of righting response,S,762,2.88,"Lamington, Queensland",Subtropical,28.242,1.451,-28.242,152.997,Field,NA,1970,Brattstrom 1970,"Brattstrom, B. H. 1970. Thermal acclimation in Australian amphibians. Comparative Biochemistry and Physiology 35:69-103.",451,2.65,Not introduced,500,NA,33,1.52,Aquatic & terrestrial,0.013794318,29.2,Threatened,1
325_Philoria sphagnicolus,325,Anura,Myobatrachidae,Philoria,sphagnicola,Limnodynastidae,Philoria,sphagnicolus,Limnodynastidae,Philoria sphagnicolus,Philoria,sphagnicolus,Adult,6,A,Given,25.8,NA,Y,14,14,1.18,5,1.1,1,24:0,L,Loss of righting response,S,1448,3.16,"Mt. Lookout, New South Wales",Subtropical,30.632,1.486,-30.632,151.318,Field,NA,1970,Brattstrom 1970,"Brattstrom, B. H. 1970. Thermal acclimation in Australian amphibians. Comparative Biochemistry and Physiology 35:69-103.",9582,3.98,Not introduced,NA,NA,33,1.52,Aquatic & terrestrial,0.022547419,27.4,Threatened,1
709_Plethodon ouachitae,709,Caudata,Plethodontidae,Plethodon,ouachitae,Plethodontidae,Plethodon,ouachitae,Plethodontidae,Plethodon ouachitae,Plethodon,ouachitae,Adult,9,A,Given,33.3,NA,Y,14,14,1.18,10,2,1,12:12,S,Onset of spasms,NA,340,2.53,"Cleveland County, Oklahoma",Subtropical,35.255,1.547,35.255,-97.352,Field,NA,1997,Lutterschmidt and Hutchison 1997,"Lutterschmidt, W. I., and V. H. Hutchison. 1997. The critical thermal maximum: data to support the onset of spasms as the definitive end point. Canadian Journal of Zoology 75:1553-1560.",11945,4.08,Not introduced,NA,NA,115,2.06,Terrestrial,0.030460984,34.4,Threatened,1
710_Plethodon richmondi,710,Caudata,Plethodontidae,Plethodon,richmondi,Plethodontidae,Plethodon,richmondi,Plethodontidae,Plethodon richmondi,Plethodon,richmondi,Adult,4,A,Given,33.5,NA,Y,14,14,1.18,10,2.1,1,12:12,S,Onset of spasms,NA,340,2.53,"Cleveland County, Oklahoma",Subtropical,35.255,1.547,35.255,-97.352,Field,NA,1997,Lutterschmidt and Hutchison 1997,"Lutterschmidt, W. I., and V. H. Hutchison. 1997. The critical thermal maximum: data to support the onset of spasms as the definitive end point. Canadian Journal of Zoology 75:1553-1560.",100746,5,Not introduced,NA,NA,78,1.89,Terrestrial,0.030460984,34.4,Not threatened,0
267_Pseudacris cadaverina,267,Anura,Hylidae,Hyla,californiae,Hylidae,Pseudacris,cadaverina,Hylidae,Pseudacris cadaverina,Pseudacris,cadaverina,Adult,10,B,Category,28.7,NA,Y,14,14,1.18,5,-1.7,1,24:0 or 0:24,L,Loss of righting response,NA,610,2.79,"Riverside County, California",Subtropical,33.953,1.531,33.953,-117.396,Field,NA,1968,Brattstrom 1968,"Brattstrom, B. H. 1968. Thermal acclimation in Anuran amphibians as a function of latitude and altitude. Comparative Biochemistry and Physiology 24:93-111.",63778,4.8,Not introduced,NA,NA,33,1.52,Terrestrial,-0.013086034,34.2,Not threatened,0
268_Pseudacris cadaverina,268,Anura,Hylidae,Hyla,californiae,Hylidae,Pseudacris,cadaverina,Hylidae,Pseudacris cadaverina,Pseudacris,cadaverina,Adult,10,B,Category,36.8,NA,Y,14,14,1.18,30,2.5,1,24:0 or 0:24,L,Loss of righting response,NA,610,2.79,"Riverside County, California",Subtropical,33.953,1.531,33.953,-117.396,Field,NA,1968,Brattstrom 1968,"Brattstrom, B. H. 1968. Thermal acclimation in Anuran amphibians as a function of latitude and altitude. Comparative Biochemistry and Physiology 24:93-111.",63778,4.8,Not introduced,NA,NA,33,1.52,Terrestrial,-0.013086034,34.2,Not threatened,0
259_Pseudacris regilla,259,Anura,Hylidae,Hyla,regilla,Hylidae,Pseudacris,regilla,Hylidae,Pseudacris regilla,Pseudacris,regilla,Adult,10,B,Category,31.8,NA,Y,14,14,1.18,5,6,1,24:0 or 0:24,L,Loss of righting response,NA,305,2.48,"El Toro, California",Subtropical,33.647,1.527,33.647,-117.689,Field,NA,1968,Brattstrom 1968,"Brattstrom, B. H. 1968. Thermal acclimation in Anuran amphibians as a function of latitude and altitude. Comparative Biochemistry and Physiology 24:93-111.",1540984,6.19,Not introduced,NA,3000,33,1.52,Terrestrial,-0.033386955,28.7,Not threatened,0
260_Pseudacris regilla,260,Anura,Hylidae,Hyla,regilla,Hylidae,Pseudacris,regilla,Hylidae,Pseudacris regilla,Pseudacris,regilla,Adult,10,B,Category,36.6,NA,Y,14,14,1.18,30,6.9,1,24:0 or 0:24,L,Loss of righting response,NA,305,2.48,"El Toro, California",Subtropical,33.647,1.527,33.647,-117.689,Field,NA,1968,Brattstrom 1968,"Brattstrom, B. H. 1968. Thermal acclimation in Anuran amphibians as a function of latitude and altitude. Comparative Biochemistry and Physiology 24:93-111.",1540984,6.19,Not introduced,NA,3000,33,1.52,Terrestrial,-0.033386955,28.7,Not threatened,0
261_Pseudacris regilla,261,Anura,Hylidae,Hyla,regilla,Hylidae,Pseudacris,regilla,Hylidae,Pseudacris regilla,Pseudacris,regilla,Adult,10,B,Category,32.6,NA,Y,14,14,1.18,5,8.4,1,24:0 or 0:24,L,Loss of righting response,NA,2743,3.44,"Dry Lake, California",Temperate,39.327,1.595,39.327,-120.087,Field,NA,1968,Brattstrom 1968,"Brattstrom, B. H. 1968. Thermal acclimation in Anuran amphibians as a function of latitude and altitude. Comparative Biochemistry and Physiology 24:93-111.",1540984,6.19,Not introduced,NA,3000,33,1.52,Terrestrial,0.028010804,26.8,Not threatened,0
262_Pseudacris regilla,262,Anura,Hylidae,Hyla,regilla,Hylidae,Pseudacris,regilla,Hylidae,Pseudacris regilla,Pseudacris,regilla,Adult,10,B,Category,37.7,NA,Y,14,14,1.18,30,9.6,1,24:0 or 0:24,L,Loss of righting response,NA,2743,3.44,"Dry Lake, California",Temperate,39.327,1.595,39.327,-120.087,Field,NA,1968,Brattstrom 1968,"Brattstrom, B. H. 1968. Thermal acclimation in Anuran amphibians as a function of latitude and altitude. Comparative Biochemistry and Physiology 24:93-111.",1540984,6.19,Not introduced,NA,3000,33,1.52,Terrestrial,0.028010804,26.8,Not threatened,0
314_Pseudophryne bibronii,314,Anura,Myobatrachidae,Pseudophryne,bibroni,Myobatrachidae,Pseudophryne,bibroni,Myobatrachidae,Pseudophryne bibronii,Pseudophryne,bibronii,Adult,70,B,Given,32.4,35.2,Y,14,14,1.18,5,5.9,1,24:0,L,Loss of righting response,S,305,2.48,"Warrenbayne, Victoria",Subtropical,36.692,1.565,-36.692,145.887,Field,NA,1970,Brattstrom 1970,"Brattstrom, B. H. 1970. Thermal acclimation in Australian amphibians. Comparative Biochemistry and Physiology 35:69-103.",668570,5.83,Not introduced,20,1000,33,1.52,Terrestrial,0.014744298,29.5,Threatened,1
312_Pseudophryne bibronii,312,Anura,Myobatrachidae,Pseudophryne,bibroni,Myobatrachidae,Pseudophryne,bibroni,Myobatrachidae,Pseudophryne bibronii,Pseudophryne,bibronii,Adult,13,B,Given,30.5,33.9,Y,14,14,1.18,5,6.5,1,24:0,L,Loss of righting response,S,305,2.48,"Gosford, New South Wales",Subtropical,33.425,1.524,-33.425,151.342,Field,NA,1970,Brattstrom 1970,"Brattstrom, B. H. 1970. Thermal acclimation in Australian amphibians. Comparative Biochemistry and Physiology 35:69-103.",668570,5.83,Not introduced,20,1000,33,1.52,Terrestrial,0.00705042,26.6,Threatened,1
315_Pseudophryne bibronii,315,Anura,Myobatrachidae,Pseudophryne,bibroni,Myobatrachidae,Pseudophryne,bibroni,Myobatrachidae,Pseudophryne bibronii,Pseudophryne,bibronii,Adult,70,B,Given,33.7,35.6,Y,14,14,1.18,10,6.5,1,24:0,L,Loss of righting response,S,305,2.48,"Warrenbayne, Victoria",Subtropical,36.692,1.565,-36.692,145.887,Field,NA,1970,Brattstrom 1970,"Brattstrom, B. H. 1970. Thermal acclimation in Australian amphibians. Comparative Biochemistry and Physiology 35:69-103.",668570,5.83,Not introduced,20,1000,33,1.52,Terrestrial,0.014744298,29.5,Threatened,1
316_Pseudophryne bibronii,316,Anura,Myobatrachidae,Pseudophryne,bibroni,Myobatrachidae,Pseudophryne,bibroni,Myobatrachidae,Pseudophryne bibronii,Pseudophryne,bibronii,Adult,70,B,Given,35,37.2,Y,14,14,1.18,20,6.2,1,24:0,L,Loss of righting response,S,305,2.48,"Warrenbayne, Victoria",Subtropical,36.692,1.565,-36.692,145.887,Field,NA,1970,Brattstrom 1970,"Brattstrom, B. H. 1970. Thermal acclimation in Australian amphibians. Comparative Biochemistry and Physiology 35:69-103.",668570,5.83,Not introduced,20,1000,33,1.52,Terrestrial,0.014744298,29.5,Threatened,1
313_Pseudophryne bibronii,313,Anura,Myobatrachidae,Pseudophryne,bibroni,Myobatrachidae,Pseudophryne,bibroni,Myobatrachidae,Pseudophryne bibronii,Pseudophryne,bibronii,Adult,13,B,Given,36.2,38.2,Y,14,14,1.18,25,9.1,1,24:0,L,Loss of righting response,S,305,2.48,"Gosford, New South Wales",Subtropical,33.425,1.524,-33.425,151.342,Field,NA,1970,Brattstrom 1970,"Brattstrom, B. H. 1970. Thermal acclimation in Australian amphibians. Comparative Biochemistry and Physiology 35:69-103.",668570,5.83,Not introduced,20,1000,33,1.52,Terrestrial,0.00705042,26.6,Threatened,1
311_Pseudophryne bibronii,311,Anura,Myobatrachidae,Pseudophryne,bibroni,Myobatrachidae,Pseudophryne,bibroni,Myobatrachidae,Pseudophryne bibronii,Pseudophryne,bibronii,Adult,3,A,Given,34.8,35.4,Y,14,14,1.18,5,11.2,1,24:0,L,Loss of righting response,S,1067,3.03,"Armidale, New South Wales",Subtropical,30.514,1.485,-30.514,151.667,Field,NA,1970,Brattstrom 1970,"Brattstrom, B. H. 1970. Thermal acclimation in Australian amphibians. Comparative Biochemistry and Physiology 35:69-103.",668570,5.83,Not introduced,20,1000,33,1.52,Terrestrial,0.016987195,26.1,Threatened,1
309_Pseudophryne corroboree,309,Anura,Myobatrachidae,Pseudophryne,corroboree,Myobatrachidae,Pseudophryne,corroboree,Myobatrachidae,Pseudophryne corroboree,Pseudophryne,corroboree,Adult,10,B,Given,23,34.4,Y,14,14,1.18,5,5.9,1,24:0,L,Loss of righting response,S,1753,3.24,"Smiggin Holes, New South Wales",Subtropical,36.392,1.561,-36.392,148.427,Field,NA,1970,Brattstrom 1970,"Brattstrom, B. H. 1970. Thermal acclimation in Australian amphibians. Comparative Biochemistry and Physiology 35:69-103.",1079,3.03,Not introduced,1240,1710,33,1.52,Terrestrial,0.025041216,18.4,Threatened,1
310_Pseudophryne corroboree,310,Anura,Myobatrachidae,Pseudophryne,corroboree,Myobatrachidae,Pseudophryne,corroboree,Myobatrachidae,Pseudophryne corroboree,Pseudophryne,corroboree,Adult,10,B,Given,35.2,36.7,Y,14,14,1.18,25,15,1,24:0,L,Loss of righting response,S,1753,3.24,"Smiggin Holes, New South Wales",Subtropical,36.392,1.561,-36.392,148.427,Field,NA,1970,Brattstrom 1970,"Brattstrom, B. H. 1970. Thermal acclimation in Australian amphibians. Comparative Biochemistry and Physiology 35:69-103.",1079,3.03,Not introduced,1240,1710,33,1.52,Terrestrial,0.025041216,18.4,Threatened,1
308_Pseudophryne dendyi,308,Anura,Myobatrachidae,Pseudophryne,dendyi,Myobatrachidae,Pseudophryne,dendyi,Myobatrachidae,Pseudophryne dendyi,Pseudophryne,dendyi,Adult,6,A,Given,34.8,35.7,Y,14,14,1.18,5,11.2,1,24:0,L,Loss of righting response,S,1067,3.03,"Armidale, New South Wales",Subtropical,30.514,1.485,-30.514,151.667,Field,NA,1970,Brattstrom 1970,"Brattstrom, B. H. 1970. Thermal acclimation in Australian amphibians. Comparative Biochemistry and Physiology 35:69-103.",6649,3.82,Not introduced,100,1200,33,1.52,Terrestrial,0.016987195,26.1,Not threatened,0
247_Rana boylii,247,Anura,Ranidae,Rana,boylei,Ranidae,Rana,boyleii,Ranidae,Rana boylii,Rana,boylii,Adult,10,B,Category,31,NA,Y,14,14,1.18,5,7.6,1,24:0 or 0:24,L,Loss of righting response,NA,914,2.96,"Copper, California",Temperate,39.723,1.599,39.723,-122.809,Field,NA,1968,Brattstrom 1968,"Brattstrom, B. H. 1968. Thermal acclimation in Anuran amphibians as a function of latitude and altitude. Comparative Biochemistry and Physiology 24:93-111.",207983,5.32,Not introduced,NA,2040,55,1.74,Aquatic & terrestrial,-0.003083633,25.9,Threatened,1
248_Rana boylii,248,Anura,Ranidae,Rana,boylei,Ranidae,Rana,boyleii,Ranidae,Rana boylii,Rana,boylii,Adult,10,B,Category,33.5,NA,Y,14,14,1.18,23,7.3,1,24:0 or 0:24,L,Loss of righting response,NA,914,2.96,"Copper, California",Temperate,39.723,1.599,39.723,-122.809,Field,NA,1968,Brattstrom 1968,"Brattstrom, B. H. 1968. Thermal acclimation in Anuran amphibians as a function of latitude and altitude. Comparative Biochemistry and Physiology 24:93-111.",207983,5.32,Not introduced,NA,2040,55,1.74,Aquatic & terrestrial,-0.003083633,25.9,Threatened,1
249_Rana boylii,249,Anura,Ranidae,Rana,boylei,Ranidae,Rana,boyleii,Ranidae,Rana boylii,Rana,boylii,Adult,10,B,Category,34,NA,Y,14,14,1.18,30,6.7,1,24:0 or 0:24,L,Loss of righting response,NA,914,2.96,"Copper, California",Temperate,39.723,1.599,39.723,-122.809,Field,NA,1968,Brattstrom 1968,"Brattstrom, B. H. 1968. Thermal acclimation in Anuran amphibians as a function of latitude and altitude. Comparative Biochemistry and Physiology 24:93-111.",207983,5.32,Not introduced,NA,2040,55,1.74,Aquatic & terrestrial,-0.003083633,25.9,Threatened,1
241_Rana cascadae,241,Anura,Ranidae,Rana,cascadae,Ranidae,Rana,cascadae,Ranidae,Rana cascadae,Rana,cascadae,Adult,10,B,Category,30.8,NA,Y,14,14,1.18,5,7.1,1,24:0 or 0:24,L,Loss of righting response,NA,2134,3.33,"Plumas County, California",Temperate,39.993,1.602,39.993,-120.804,Field,NA,1968,Brattstrom 1968,"Brattstrom, B. H. 1968. Thermal acclimation in Anuran amphibians as a function of latitude and altitude. Comparative Biochemistry and Physiology 24:93-111.",113632,5.06,Not introduced,665,2450,75,1.88,Aquatic & terrestrial,0.018295318,26.2,Threatened,1
242_Rana cascadae,242,Anura,Ranidae,Rana,cascadae,Ranidae,Rana,cascadae,Ranidae,Rana cascadae,Rana,cascadae,Adult,10,B,Category,33.1,NA,Y,14,14,1.18,23,6.6,1,24:0 or 0:24,L,Loss of righting response,NA,2134,3.33,"Plumas County, California",Temperate,39.993,1.602,39.993,-120.804,Field,NA,1968,Brattstrom 1968,"Brattstrom, B. H. 1968. Thermal acclimation in Anuran amphibians as a function of latitude and altitude. Comparative Biochemistry and Physiology 24:93-111.",113632,5.06,Not introduced,665,2450,75,1.88,Aquatic & terrestrial,0.018295318,26.2,Threatened,1
243_Rana cascadae,243,Anura,Ranidae,Rana,cascadae,Ranidae,Rana,cascadae,Ranidae,Rana cascadae,Rana,cascadae,Adult,10,B,Category,33.6,NA,Y,14,14,1.18,30,6,1,24:0 or 0:24,L,Loss of righting response,NA,2134,3.33,"Plumas County, California",Temperate,39.993,1.602,39.993,-120.804,Field,NA,1968,Brattstrom 1968,"Brattstrom, B. H. 1968. Thermal acclimation in Anuran amphibians as a function of latitude and altitude. Comparative Biochemistry and Physiology 24:93-111.",113632,5.06,Not introduced,665,2450,75,1.88,Aquatic & terrestrial,0.018295318,26.2,Threatened,1
903_Rana chensinensis,903,Anura,Ranidae,Rana,chensinensis,Ranidae,Rana,chensinensis,Ranidae,Rana chensinensis,Rana,chensinensis,larva,50,B,N given,28.8,NA,Y,14,14,1.18,10,NA,NA,14:10,L,Loss of righting response,NA,420,2.62,China,Subtropical,36.1,1.558,36.1,108.9,Field,NA,2007,Wang and Li 2007,"Wang, L.-Z., and X.-C. Li. 2007. Effect of temperature on incubation and thermal tolerance of the Chinese forest frog. Chinese Journal of Zoology 42:121-127",2833311,6.45,Not introduced,600,4000,44,1.64,Aquatic & terrestrial,0.030003601,28,Not threatened,0
